no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
46,N4,院,집 원,"""집 원"". 관청/학교/병원 등 각종 기관",イン,,"院 = ⻖ + 宀 + 元。 「⻖」는 ""언덕, 산""을 뜻합니다.여기서는 ""높은 언덕"" -> ""경계, 담장""이라는 뜻으로 쓰인 것입니다. 「宀」는 ""집""을 뜻합니다. 元(""으뜸 원"")은 ""으뜸, 근원""을 뜻하는 상용한자입니다. 元 = 一 + 兀。 兀는 여기서는「人」가 변형된 것으로, ""사람""을 뜻합니다. 一는 여기서는 ""사람(兀)의 머리""를 강조해서 표현한 모양자입니다. 元는 ""사람(兀)의 머리(一)"" -> ""으뜸, 근본, 근원""이라는 뜻의 글자입니다. 院는 ""높은담장(⻖)으로 둘러싸인 중요한(元) 집(宀)""-> ""기관""이라는 뜻의 글자입니다.",음독은 イン입니다. 특별한 점은 없습니다.,院의 정식 훈독은 없습니다.,no
47,N4,心,마음 심,"""마음 심"". 마음, 의식, 정신",シン,こころ,"心는 ""심장""을 본따 그린 상형문자입니다. ""심장"" -> ""마음""이라는 의미입니다.",음독은 シン입니다. 특별한 점은 없습니다.,"心는 ""마음""을 뜻합니다.",no
48,N4,界,지경 계,"""지경 계"". 경계, 범위 안",カイ,,"界 = 田 + 介。 「田」는 ""밭""을 뜻합니다. 介(""끼일 개"")는 ""끼다, 끼이다""라는 뜻의 상용한자입니다. 介는 ""갑옷을 껴입은 모습""을 그린 상형문자입니다. ""갑옷을 껴입다"" -> ""끼다, 끼이다""라는 의미입니다. 界는 ""논밭(田)들 사이에 끼인(介) 경계선""-> ""경계, 범위 안""이라는 뜻의 글자입니다.",음독은 カイ입니다. 특별한 점은 없습니다.,界의 정식 훈독은 없습니다.,no
49,N4,産,낳을 산,"""낳을 산"". 낳다, 생산하다",サン,う(む)、う(まれる)、うぶ,"産 = 产 + 生。 产는 여기서는「广」이 변형된 것으로, ""집, 건물""을 뜻합니다. 「生」는 ""태어나다""라는 뜻입니다. 産는 ""집(产)에서 아기가 태어나다(生)"" -> ""낳다, 생산하다""라는 뜻의 글자입니다.",음독은 サン입니다. 특별한 점은 없습니다.,"産む는 ""낳다""라는 뜻의 타동사입니다. 産まれる는 ""태어나다""라는 뜻의 2그룹 자동사입니다.",no
50,N4,教,가르칠 교,"""가르칠 교"". 가르치다",キョウ,おし(える)、おそ(わる),"教 = 耂 + 子 + 攵。 「耂」는 ""노인""을 뜻합니다. 「子」는 ""아이""를 뜻합니다. 「攵」는 ""때리다, 치다""라는 뜻의 부수입니다. 教는 ""할아버지(耂)가 아이(子)를 회초리로 때리며(攵) 가르치다"" -> ""가르치다""라는 뜻의 글자입니다.",음독은 キョウ입니다. 특별한 점은 없습니다.,"教える는 ""가르치다""라는 뜻의 2그룹 타동사입니다. 教わる는 ""가르침을 받다""라는 뜻의 타동사입니다.",no
51,N4,文,글월 문,"""글월 문"". 문장, 문예, 글자",ブン、モン,ふみ,"文은 ""가슴팍에 커다란 문신이 있는 사람""을 그린 상형문자입니다. ""문신"" -> ""문양"" -> ""문자, 문장, 문예""라는 의미입니다.",음독은 ブン、モン입니다. 특별한 구분법은 없습니다.,"文는 ""편지, 책, 문서""를 뜻합니다.",no
52,N4,元,으뜸 원,"""으뜸 원"". 근본, 근원, 으뜸",ゲン、ガン,もと,"元 = 二 + 儿。 儿는「人」가 변형된 것으로, ""사람""을 뜻합니다. 二는 여기서는 ""사람(儿)의 머리""를 강조해서 그린 모양자입니다. 元는 ""사람(儿)의 머리(二)"" -> ""으뜸, 근본, 근원""이라는 뜻의 글자입니다.",음독은 ゲン、ガン입니다. 특별한 구분법은 없습니다.,"元는 ""기원, 근원""을 뜻합니다.",no
53,N4,重,무거울 중,"""무거울 중"". 무겁다, 겹치다",ジュウ、チョウ,え、おも(い)、かさ(ねる)、かさ(なる),"重는 본래 ""무거운 봇짐을 진 사람""을 그린 상형문자입니다. 시간이 지나며 왼쪽의 ""사람"" 부분은 생략되고 오른쪽의 ""봇짐"" 부분만 남아서 지금의 형태가 된 것입니다. ""무거운 봇짐"" -> ""무겁다, 겹치다""라는 의미입니다.",음독은 ジュウ、チョウ입니다. 특별한 구분법은 없습니다.,"1.重い 重い는 ""무겁다""라는 뜻의 형용사입니다. 예문) 鉄は水より重い 철은 물보다 무겁다 2.重ねる、重なる 重ねる는 ""포개다, 겹치다, 거듭하다""라는 뜻의 2그룹 타동사입니다. 重なる는 ""겹쳐지다, 포개지다, 거듭되다""라는 뜻의 자동사입니다. 예문) 皿を重ねる 접시를 포개다(쌓아놓다) 失敗を重ねる 실패를 거듭하다 落ち葉が重なっている 낙엽이 쌓여 있다 重なる災難거듭되는 재난 3. え 重는 숫자를 나타내는 단어 뒤에 붙어서 ""~겹""이라는 뜻을 나타내는 접미사입니다.",no
54,N4,近,가까울 근,"""가까울 근"". 가깝다",キン,ちか(い),"近 = ⻌ + 斤。 「⻌」는 ""길""을 뜻합니다. 「斤」는 ""도끼""를 뜻합니다. 近는 ""길(⻌)에서 도끼(斤)를 든 강도를 만나다""라는 뜻입니다. ""강도가 눈앞에 있다"" -> ""가깝다""라는 의미입니다.",음독은 キン입니다. 특별한 점은 없습니다.,"近い는 ""가깝다""라는 뜻의 형용사입니다.",no
55,N4,考,생각할 고,"""생각할 고"". 생각하다, 깊이 헤아리다, 조사하다",コウ,かんが(える),"考 = 耂 + 丂。 「耂」는 ""노인""을 뜻합니다. 丂는 여기서는 ""지팡이""를 그린 모양자입니다. 考는 ""지팡이를 짚고(丂) 생각에 잠긴 노인(耂)"" -> ""생각하다, 깊이 헤아리다""라는 뜻의 글자입니다.",음독은 コウ입니다. 특별한 점은 없습니다.,"考える는 ""생각하다, 고려하다, 구상하다""라는 뜻의 2그룹 타동사입니다.",no
56,N4,画,그림 화/그을 획,"""그림 화/그을 획"". 그림/획",ガ、カク,,"画는 ""논밭(田) 주위에 그어놓은 경계선""을 그린 상형문자입니다. ""논밭 주위에 경계선을 긋다"" -> ""획, 그리다""라는 의미입니다.",음독은 ガ、カク입니다. 구분법은 다음과 같습니다. 아래 예시단어를 참조해 주세요.,画의 정식 훈독은 없습니다.,no
57,N4,海,바다 해,"""바다 해"". 바다",カイ,うみ,"海 = 氵 + 毎。 「氵」는 ""물""을 뜻하는 부수입니다(링크 참조). 「毎」는 본래 ""머리에 비녀를 꽂은 어머니""를 그린 글자입니다(링크 참조). 대지나 바다는 흔히 ""생명의 어머니""로 비유되곤 합니다. 海는 ""생명의 어머니(毎)인바다(氵)"" -> ""바다""라는 뜻의 글자입니다.",음독은 カイ입니다. 특별한 점은 없습니다.,"海는 ""바다""를 뜻합니다.",no
58,N4,売,팔 매,"""팔 매"". 팔다",バイ,う(る)、う(れる),"売 = 士 + 冖 + 儿。 士는 여기서는 ""도자기""를 그린 모양자입니다. 冖는 여기서는 ""(노점의) 판매대""를 그린 모양자입니다. 儿는「人」가 변형된 것으로, ""사람""을 뜻합니다. 売는 ""도자기(士)를 진열해두고(冖) 파는노점상(儿)"" -> ""팔다""라는 뜻의 글자입니다.",음독은 バイ입니다. 특별한 점은 없습니다.,"売る는 ""팔다""라는 뜻의 타동사입니다. 売れる는 ""팔리다""라는 뜻의 2그룹 자동사입니다.",no
59,N4,知,알 지,"""알 지"". 알다, 지혜",チ,し(る),"知 = 矢 + 口。 「矢」는 ""화살""을 뜻하는 부수입니다(링크 참조).여기서는 ""화살을 날리다"" -> ""전달하다""라는 뜻으로 쓰인 것입니다. 「口」는 ""입""을 뜻합니다. 知는 ""말(口)로 지식을 전달하다(矢)"" -> ""지식, 알다""라는 뜻의 글자입니다.",음독은 チ입니다. 특별한 점은 없습니다.,"知る는 ""알다""라는 뜻의 1그룹 타동사입니다.",no
60,N4,集,모을 집,"""모을 집"". 모이다, 모으다",シュウ,あつ(まる)、あつ(める)、つど(う),"集 = 隹 + 木。 「隹」는 ""새""를 뜻하는 부수입니다. 「木」는 ""나무""를 뜻합니다. 集는 ""나무(木) 위에 모여앉은 새들(隹)"" -> ""모이다""라는 뜻의 글자입니다.",음독은 シュウ입니다. 특별한 점은 없습니다.,"1.集める、集まる 集める는 ""모으다""라는 뜻의 2그룹 타동사입니다. 集まる는 ""모이다""라는 뜻의 자동사입니다. 예문) データを集める 데이터를 모으다 人材を集める 인재를 모으다 視線が集まる 시선이 쏠리다 広場に集まる 광장에 모이다 2.集う 集う는 ""모이다""라는 뜻의 자동사입니다. 예문) 全員が集う 전원이 모이다 참고)集まる、集う의 차이점 아래 예문을 참조해 주세요. 예문) 視線が集まる 시선이 쏠리다(集う는 불가능) 全員が集う 전원이 모이다(集まる도 가능)",no
61,N4,別,다를/나눌 별,"""다를/나눌 별"". 나누다, 다르다",ベツ,わか(れる),"別 = 𠮠 + 刂。 𠮠는「冎」가 변형된 것으로, ""뼈""를 뜻합니다(링크 참조). 「刂」는 ""칼""을 뜻합니다. 別는 ""고기에서 뼈(𠮠)를 발라내다(刂)"" -> ""분리하다, 나누다""라는 뜻의 글자입니다.",음독은 ベツ입니다. 특별한 점은 없습니다.,"別れる는 ""작별하다, 헤어지다""라는 뜻의 2그룹 자동사입니다.",no
62,N4,物,물건 물,"""물건 물"". 물건",ブツ、モツ,もの,"物 = 牜 + 勿。 「牜」는 ""소""를 뜻하는 부수입니다(링크 참조). 勿는 여기서는 ""무언가를 칼로 내리치는 모습""을 그린 모양자입니다. 物는 ""소의 뿔(牜)을 칼로 내리쳐(勿) 잘라내다""라는 뜻입니다. ""잘라낸 소의 뿔"" -> ""물건, 제품""이라는 의미입니다.",음독은 ブツ、モツ입니다. 특별한 구분법은 없습니다.,훈독은 もの입니다. 특별한 점은 없습니다.,no
63,N4,引,끌 인,"""끌 인"". 당기다",イン,ひ(く)、ひ(ける),"引 = 弓 + 丨。 「弓」는 ""활""을 뜻하는 부수입니다. 丨는 여기서는 ""활시위""를 그린 모양자입니다. 引는 ""활(弓)의 시위(丨)를 당기다"" -> ""당기다""라는 뜻의 글자입니다.",음독은 イン입니다. 특별한 점은 없습니다.,"引く는 ""끌다, 당기다""라는 뜻의 타동사입니다. 引ける는 ""(그날의 일이) 끝나다/파하다, 기가 죽다""라는 뜻의 2그룹 자동사입니다. 예문) 綱を引く 밧줄을 끌어당기다 目を引く広告눈길을 끄는 광고 学校は3時に引ける 학교는 3시에 끝난다 気が引ける 기가 죽다",no
64,N4,使,부릴 사,"""부릴 사"". 쓰다, 사용하다",シ,つか(う),"使 = 亻 + 吏。 「亻」는 ""사람""을 뜻합니다. 吏(""벼슬아치 리"")는 ""관리, 벼슬아치""를 뜻하는 상용한자입니다. 吏는 ""제사를 지낼 때 쓰는 주술 도구를 든 손""을 그린 상형문자입니다. ""제사를 주관하는 제사장"" -> ""관리, 벼슬아치""라는 의미입니다. 使는 ""벼슬아치(吏)가 아랫사람(亻)을 부리다"" -> ""사용하다""라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"使う는 ""사용하다""라는 뜻의 타동사입니다.",no
65,N4,所,바 소,"""바 소"". 곳, 장소",ショ,ところ,"所 = 戸 + 斤。 戸(""집 호"")는 ""출입구, 문, 집""을 뜻하는 상용한자입니다. 戸는 ""외닫이 문""을 본따 그린 상형문자입니다. ""외닫이 문"" -> ""집, 문, 출입구""라는 의미입니다. 「斤」는 ""도끼""를 뜻하는 부수입니다. 所는 ""도끼(斤)로 벽을 부수고 출입구(戸)를 만들다""라는 뜻입니다. ""출입할 수 있는 공간"" -> ""곳, 장소""라는 의미입니다.",음독은 ショ입니다. 특별한 점은 없습니다.,"所는 ""곳, 장소""를 뜻합니다.",no
66,N4,品,물건 품,"""물건 품"". 물건, 물품",ヒン,しな,"品는 ""여러 개의 물건을 쌓아놓은 모습""을 그린 상형문자입니다.",음독은 ヒン입니다. 특별한 점은 없습니다.,"品는 ""물건, 물품, 품질""을 뜻합니다.",no
67,N4,計,셀 계,"""셀 계"". 수를 세다, 계산하다",ケイ,はか(る)、はか(らう),"計 = 言 + 十。 「言」는 ""말하다""라는 뜻입니다. 「十」는 ""10""을 뜻합니다. 計는 ""숫자를 10(十)까지 세다(言)""-> ""셈, 계산""이라는 뜻의 글자입니다.",음독은 ケイ입니다. 특별한 점은 없습니다.,"計る는 ""세다""라는 뜻의 타동사입니다. 計らう는 ""배려하다, 적절히 조처하다""라는 뜻의 타동사입니다.",no
68,N4,死,죽을 사,"""죽을 사"". 죽음, 죽다",シ,し(ぬ),"死 = 歹 + 匕。 「歹」는 ""시체""를 뜻하는 부수입니다(링크 참조). 「匕」는 ""넘어져있는 사람""을 뜻합니다. 死는 ""죽어 넘어져(匕) 뼈만 남은 시체(歹)"" -> ""죽다""라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"死ぬ는 ""죽다""라는 뜻의 자동사입니다.",no
69,N4,特,특별할 특,"""특별할 특"". 특별함",トク,,"特 =牜 + 寺。 「牜」는 ""소""를 뜻합니다. 寺(ジ - ""절 사"")는 ""절, 사찰""을 뜻하는 상용한자입니다. 寺 = 土 + 寸。 「寸」는""손""을 뜻합니다. 「土」는 ""흙""을 뜻합니다. 寺는 ""무덤(土)앞에서 합장하는(寸) 스님""이라는 뜻의 글자입니다. ""합장하는 스님"" -> ""절""이라는 의미입니다. 먼 옛날에는 소가 신성한 동물로서 숭배되는 경우가 많았다고 합니다. 特는 ""신성한 동물(牜) + 신성한 장소(寺)"" -> ""특별하다""라는 뜻의 글자입니다.",음독은 トク입니다. 특별한 점은 없습니다.,特의 정식 훈독은 없습니다.,no
70,N4,私,사사로울 사,"""사사로울 사"". 나, 개인",シ,わたし、わたくし,"私 = 禾 + 厶。 「禾」는 ""곡식""을 뜻하는 부수입니다(링크 참조). 「厶」는 ""사사로운, 개인적인""이라는 뜻의 부수입니다(링크 참조). 私는 ""내 소유(厶)의 곡식(禾)"" -> ""나, 개인""이라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"私는 ""나""라는 뜻입니다. 주로 여자가 쓰는 일인칭이며, 남성이 쓸 경우는 공적인 자리에서 격식을 차릴 때 씁니다. 私는私보다 조금 더 격식을 차린 말투입니다.",no
71,N4,始,시작 시,"""시작 시"". 시작, 시작하다",シ,はじ(める)、はじ(まる),"始 = 女 + 台。 「女」는 ""여자""를 뜻합니다. 台(""대 대"")는 ""받침대""라는 뜻의 상용한자입니다.여기서는 ""부엌의 도마""를 뜻합니다. 台 = 厶 + 口。 口는 여기서는 ""받침대""를 그린 모양자입니다. 厶는 여기서는 단순히 ""무언가 올려져있는 모습""을 그린 모양자입니다. 台는 ""무언가 올려져있는(厶) 받침대(口)"" -> 받침대""라는 뜻의 글자입니다. 여자아이가 집안일을 배울 수 있는 나이가 되면 가사를 배우게 됩니다. 始는 ""여자아이(女)가부엌일(台)을 배우기 시작하다"" -> ""시작하다""라는 뜻의 글자입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"始まる는 ""시작되다""라는 뜻의 자동사입니다. 始める는 ""시작하다""라는 뜻의 2그룹 타동사입니다.",no
72,N4,朝,아침 조,"""아침 조"". 아침",チョウ,あさ,"朝 =𠦝+ 月。 「𠦝」는 ""떠오르는 아침해""를 그린 글자입니다(링크 참조). 「月」는 ""달""을 뜻합니다. 朝는 ""막 떠오르는 아침해(𠦝)와 아직 지지 않은 달(月)"" -> ""아침""이라는 뜻의 글자입니다.",음독은 チョウ입니다. 특별한 점은 없습니다.,"朝는 ""아침""을 뜻합니다.",no
73,N4,村,마을 촌,"""마을 촌"". 마을",ソン,むら,"村 = 木 + 寸。 「木」는 ""나무""를 뜻합니다. 「寸」는 ""손""을 뜻합니다. 村는 ""사람의 손(寸)이 닿은 숲속(木)의 마을"" -> ""마을""이라는 뜻의 글자입니다.",음독은 ソン입니다. 특별한 점은 없습니다.,"村는 ""마을""을 뜻합니다.",no
74,N4,運,옮길 운,"""옮길 운"". 옮기다, 운반하다, 나르다, 운/행운",ウン,はこ(ぶ),"運 = ⻌ + 冖 + 車。 「⻌」는 ""길""을 뜻합니다. 「車」는 ""수레, 차""를 뜻합니다. 冖는 여기서는 ""수레 위에 실은 짐""을 그린 모양자입니다. 運는 ""짐(冖)을 가득 싣고 길(⻌)을 가는 수레(車)"" -> ""옮기다, 운반하다""라는 뜻의 글자입니다.",음독은 ウン입니다. 특별한 점은 없습니다.,"運ぶ는 ""옮기다, 운반하다""라는 뜻의 타동사입니다.",no
75,N4,終,마칠 종,"""마칠 종"". 끝나다, 마지막",シュウ,お(わる)、お(える),"終 = 糸 + 冬。 「糸」는 ""실""을 뜻하는 부수입니다(링크 참조). 冬(""겨울 동"")은 ""겨울""을 뜻하는 상용한자입니다. 冬 = 夂 + 冫。 「夂」는 ""발""을 뜻하는 부수입니다. 「冫」는 ""얼음""을 뜻하는 부수입니다(링크 참조). 冬는 ""발(夂) 밑의 얼음(冫)"" -> ""얼어붙은 길"" -> ""겨울""이라는 뜻의 글자입니다. 終는 ""실(糸)의 끝부분 + 한 해의 마지막 계절(冬)"" -> ""끝나다""라는 뜻의 글자입니다.",음독은 シュウ입니다. 특별한 점은 없습니다.,"終わる는 ""끝나다""라는 뜻의 자동사 겸 타동사입니다. 終える는 ""끝내다, 마치다""라는 뜻의 2그룹 타동사입니다.",no
76,N4,台,대 대,"""대 대"". 받침대",ダイ、タイ,,"台 = 厶 + 口。 口는 여기서는 ""받침대""를 그린 모양자입니다. 厶는 여기서는 단순히 ""무언가 올려져있는 모습""을 그린 모양자입니다. 台는 ""무언가 올려져있는(厶) 받침대(口)"" -> 받침대""라는 뜻의 글자입니다.",음독은 ダイ、タイ입니다. 특별한 구분법은 없습니다.,台의 정식 훈독은 없습니다.,no
77,N4,広,넓을 광,"""넓을 광"". 넓다",コウ,ひろ(い)、ひろ(まる)、ひろ(める)、ひろ(がる)、ひろ(げる),"広 = 广 + 厶。 「广」는 ""건물, 집""을 뜻합니다. 「厶」는 ""사사로운, 개인적인""이라는 뜻입니다. 広는 ""개인 소유(厶)의 대저택(广)"" -> ""넓다""라는 뜻의 글자입니다.",음독은 コウ입니다. 특별한 점은 없습니다.,"1.広い 広い는 ""넓다""라는 뜻의 형용사입니다. 예문) 広い部屋넓은 방 見聞が広い 견문이 넓다 2.広まる・広がる 広まる・広がる는 ""넓어지다, 퍼지다""라는 뜻의 자동사입니다. 둘의 차이점은 문서 하단의 설명을 참조해 주세요. 예문) 知識が広まる 지식이 넓어지다 仏教が広まる 불교가 널리 퍼지다 道路が広がった 도로가 넓어졌다 火事が広がる 화재가 번지다 3.広める・広げる 広める・広げる는 ""범위를 넓히다, 확장하다""라는 뜻의 2그룹 타동사입니다. 둘의 차이점은 문서 하단의 설명을 참조해 주세요. 예문) 噂を広める 소문을 퍼뜨리다 新たな文化を広める 새로운 문화를 널리 확산시키다 領土を広げる 영토를 확장하다 事業を広げる 사업을 확장하다 机に地図を広げる 책상에 지도를 펼치다 참고) 「広まる・広める」와 「広がる・広げる」의 차이점 아래 예문을 참조해 주세요. 예문) 仏教が広まる 불교가 널리 퍼지다 新たな文化を広める 새로운 문화를 널리 확산시키다 机に地図を広げる 책상에 지도를 펼치다 新聞を広げて読む 신문을 펼치고 읽다",no
78,N4,住,살 주,"""살 주"". 살다, 거주하다",ジュウ,す(む)、す(まう),"住 = 亻 + 主。 「亻」는 ""사람""을 뜻합니다. 「主」는 ""주인""을 뜻합니다. 住는 ""집의 주인(主)인 사람(亻)""이라는 뜻입니다. ""집주인"" -> ""살다, 거주하다""라는 의미입니다.",음독은 ジュウ입니다. 특별한 점은 없습니다.,"住む、住まう는 둘 다 ""거주하다""라는 뜻의 자동사입니다.",no
79,N4,真,참 진,"""참 진"". 참, 진실",シン,ま,"真 = 十 + 目 + 一 + ハ。 「目」는 ""눈""을 뜻합니다. 十+一+ハ는 여기서는 ""눈가의 주름""을 표현한 모양자입니다. 真는 ""눈(目)을 찡그리고(十+一+ハ) 자세히 살펴서 진짜를 구분하다"" -> ""참, 진실""이라는 뜻의 글자입니다.",음독은 シン입니다. 특별한 점은 없습니다.,"真는 ""참다운, 순수한, 완전한""이라는 뜻의 접두어입니다.",no
80,N4,有,있을 유,"""있을 유"". 있다, 가지다",ユウ、ウ,あ(る),"有 = 𠂇 + 月。 「𠂇」는 ""손""을 뜻하는 부수입니다. 「月」는 ""고기""를 뜻하는 부수입니다(링크 참조). 有는 ""고기(月)를 집어든 손(𠂇)""이라는 뜻입니다. ""고기를 든 손"" -> ""고기가 있다"" -> ""있다""라는 의미입니다.",음독은 ユウ、ウ입니다. 사용 빈도는 ユウ가 훨씬 높습니다. ウ는 일부 예외적인 단어에만 쓰이는 음독입니다.,"有る는 ""있다""라는 뜻의 자동사입니다.",no
81,N4,町,밭두둑 정,"""밭두둑 정"". 시가지, 일본의 행정 구역(한국의 ""읍""에 해당)",チョウ,まち,"町 = 田 + 丁。 (의미부)「田」는 ""밭""을 뜻합니다. (소리부)「丁」(チョウ)는 ""못""을 뜻하는 글자입니다(링크 참조). 다만 여기서는 소리부의 역할만 하고 있습니다. 町는 ""논밭(田)"" -> ""마을, 시가지""라는 뜻의 글자입니다(丁는 소리부).",음독은 チョウ입니다. 특별한 점은 없습니다.,"町는 ""마을, 번화가""를 뜻합니다.",no
82,N4,料,헤아릴 료,"""헤아릴 료"". 요금, 재료",リョウ,,"料 = 米 + 斗。 米(""쌀 미"")는 ""쌀""을 뜻하는 상용한자입니다. 米는 ""곡식 낟알이 흩어져있는 모습""을 그린 상형문자입니다. 「斗」는 ""국자""를 뜻하는 부수입니다(링크 참조). 料는 ""국자(斗)로 쌀(米)을 퍼서 양을 계량하다""-> ""재료, 요금""이라는 뜻의 글자입니다.",음독은 リョウ입니다. 특별한 점은 없습니다.,料의 정식 훈독은 없습니다.,no
83,N4,工,장인 공,"""장인 공"". 공작, 공정, 가공",コウ、ク,,"工는 ""목공 작업에 쓰던 기계""를 본따 그린 상형문자입니다. ""목공 작업"" -> ""공작, 가공, 공정""이라는 의미입니다.",음독은 コウ、ク입니다. 사용 빈도는 コウ가 높으나 특별한 구분법은 없습니다.,工의 정식 훈독은 없습니다.,no
84,N4,建,세울 건,"""세울 건"". 설립하다, 세우다, 건설하다",ケン、コン,た(てる)、た(つ),"建 = 廴 + 聿。 「廴」는 ""길""을 뜻하는 부수입니다(링크 참조). 「聿」는 ""붓을 든 손""을 뜻합니다. 建는 ""도로(廴)의 설계도를 그리다(聿)""-> ""설립하다, 세우다, 건설하다""라는 뜻의 글자입니다.",음독은 ケン、コン입니다. 사용 빈도는 ケン이 훨씬 높습니다.,"建てる는 ""(건축물 등을) 짓다, 세우다""라는 뜻의 2그룹 타동사입니다. 建つ는 ""(건축물 등이) 세워지다, 서다""라는 뜻의 자동사입니다.",no
85,N4,急,급할 급,"""급할 급"". 급하다, 갑작스럽다",キュウ,いそ(ぐ),"急 = ⺈ + ⺕ + 心。 「⺈」는 ""칼""을 뜻하는 부수입니다(링크 참조). 「⺕」는 ""손""을 뜻합니다. 「心」는 ""마음""을 뜻합니다. 急는 ""손(⺕)에칼(⺈)을 든 강도에게 쫓기는 다급한 마음(心)""-> ""급하다""라는 뜻의 글자입니다.",음독은 キュウ입니다. 특별한 점은 없습니다.,"急ぐ는 ""서두르다""라는 뜻의 자동사 겸 타동사입니다.",no
86,N4,止,그칠 지,"""그칠 지"". 멈추다, 중지하다",シ,と(まる)、と(める),"止는 ""사람의 발""을 본따 그린 상형문자입니다. ""발걸음이 멈추다"" -> ""멈추다, 중지하다""라는 의미입니다.",음독은 シ입니다. 특별한 점은 없습니다.,"止める는 ""멈추다, 세우다, 중지시키다""라는 뜻의 2그룹 타동사입니다. 止まる는 ""멈추다, 중지하다""라는 뜻의 자동사입니다.",no
87,N4,送,보낼 송,"""보낼 송"". 보내다, 전송하다",ソウ,おく(る),"送 = ⻌ + 关。 「⻌」는 ""길""을 뜻합니다. 「关」는 ""웃음""을 뜻하는 글자입니다(링크 참조) 送는 ""떠나는(⻌)사람을 웃으며(关) 환송하다"" -> ""보내다, 전송하다""라는 뜻의 글자입니다.",음독은 ソウ입니다. 특별한 점은 없습니다.,"送る는 ""보내다, 부치다, 배웅하다""라는 뜻의 타동사입니다. 예문) メールを送る 메일을 보내다 荷物を送る 짐을 부치다 玄関まで送る 현관까지 배웅하다",no
88,N4,切,끊을 절,"""끊을 절"". 자르다",セツ、サイ,き(る)、き(れる),"切 = 七 + 刀。 「七」는 본래 ""칼로 무언가를 내리치는 모습""을 그린 글자입니다(링크 참조). 「刀」는 ""칼""을 뜻합니다. 切는 ""칼(刀)로 내리쳐(七) 자르다"" -> ""자르다""라는 뜻의 글자입니다.",음독은 セツ、サイ입니다. 그러나 절대다수는 セツ로 읽습니다. サイ는 일부 예외적인 단어에만 쓰이는 음독입니다.,"切る는 ""베다, 자르다""라는 뜻의 1그룹 타동사입니다. 切れる는 ""끊어지다, 잘라지다""라는 뜻의 2그룹 자동사입니다.",no
89,N4,説,말씀 설,"""말씀 설"". 설명하다",セツ、ゼイ,と(く),"説 = 言 + 兑。 「言」는 ""말하다""라는 뜻입니다. 「兑」는 ""진지한 표정을 한 사람""을 뜻하는 글자입니다(링크 참조). 説는 ""진지한 얼굴로(兑) 설명하다(言)"" -> ""설명하다""라는 뜻의 글자입니다.",음독은 セツ、ゼイ입니다. 그러나 절대다수는 セツ로 읽습니다. ゼイ는遊説(유세) 외에는 거의 쓰지 않는 음독입니다.,"説く는 ""설명하다, 설득하다""라는 뜻의 타동사입니다.",no
90,N4,転,구를 전,"""구를 전"". 구르다, 돌다, 방향을 전환하다",テン,ころ(がる)、ころ(げる)、ころ(がす)、ころ(ぶ),"転 = 車 + 云。 「車」는 ""수레, 차""를 뜻합니다. 「云」는 ""구름""을 뜻하는 글자입니다(링크 참조). 転는 ""구름(云)이 흐르듯 굴러가는 수레바퀴(車)"" -> ""구르다, 돌다""라는 뜻의 글자입니다.",음독은 テン입니다. 특별한 점은 없습니다.,"1.転がす 転がす는 ""굴리다, 넘어뜨리다""라는 뜻의 타동사입니다. 예문) ボールを転がす 공을 굴리다 花瓶を転がす 꽃병을 쓰러뜨리다 2.転ぶ、転がる、転げる 転ぶ는 ""넘어지다""라는 뜻의 자동사입니다. 転がる는 ""구르다/굴러가다, (아무렇게나)굴러다니다""라는 뜻의 자동사입니다. 転げる는 ""구르다/굴러가다, 넘어지다""라는 뜻의 2그룹 자동사입니다. 예문) 階段で転ぶ 계단에서 넘어지다 ボールが転がる 공이 굴러가다 部屋中にペンが転がっている 방 안에 펜이 굴러다니고 있다. ボールが転げる 공이 굴러가다 躓いて転げる 발이 걸려 넘어지다",no
91,N4,研,갈 연,"""갈 연"". 갈다, 갈고닦다, 노력하다, 연구하다",ケン,と(ぐ),"研 = 石 + 开。 石(""돌 석"")은 ""돌""을 뜻하는 상용한자입니다. 石는 ""절벽에서 굴러 떨어지는 돌""을 그린 상형문자입니다. 开는 여기서는 ""평평한 나무책상""을 그린 모양자입니다. 研는 ""평평한 작업대(开) 위에서 돌(石)을 갈다""라는 뜻입니다. ""돌을 열심히 갈다"" -> ""갈다, 갈고닦다, 노력하다, 연구하다""라는 의미입니다.",음독은 ケン입니다. 특별한 점은 없습니다.,"研ぐ는 ""(칼 따위를) 갈다, (쌀 등을) 씻다""라는 뜻의 타동사입니다. 예문) ナイフを研ぐ 나이프를 갈다 米を研ぐ 쌀을 씻다",no
