no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
517,N1,涯,물가 애,"""물가 애"". 물가, 가장자리, 끝, 한계",ガイ,,"涯 = 氵 +厂 +圭。 「氵」는 ""물""을 뜻합니다. 「厂」는 ""절벽, 기슭""을 뜻합니다. 圭는 ""흙더미(土+土)""라는 뜻입니다. 涯는 ""흙(圭)으로 덮인 절벽(厂) 아래의 망망대해(氵)"" -> ""물가, 가장자리, 끝, 한계""라는 뜻의 글자입니다. 涯",음독은 ガイ입니다. 특별한 점은 없습니다.,涯의 정식 훈독은 없습니다.,no
518,N1,拓,넓힐 척/박을 탁,"""넓힐 척/박을 탁"". 넓히다, 본을 뜨다",タク,,"拓 = 扌 + 石。 「扌」는 ""손""을 뜻합니다. 「石」는 ""돌""을 뜻합니다. 拓는, 이라는 뜻의 글자입니다.",음독은 タク입니다. 특별한 점은 없습니다.,拓의 정식 훈독은 없습니다.,no
519,N1,眼,눈 안,"""눈 안"". 눈, 안구",ガン、ゲン,まなこ,"眼 = 目 + 艮。 「目」는 ""눈""을 뜻합니다. 「艮」는 ""고개를 숙인 사람""을 뜻합니다. 眼는 ""웅크린 사람(艮)의 뒷모습을 바라보는 눈(目)"" -> ""눈, 안구""라는 뜻의 글자입니다.",음독은 ガン、ゲン입니다. 사용 빈도는 ガン이 훨씬 높습니다. ゲン은 주로 불교와 관련된 몇몇 특수한 단어들에 쓰이는 음독입니다.,"眼는 ""눈, 눈동자""를 뜻합니다.",no
520,N1,瓶,병 병,"""병 병"". 병, 단지",ビン,,"瓶 = 并 + 瓦。 并는 여기서는 ""꽃이 든 꽃병""을 그린 모양자입니다. 瓦(""기와 와"")는 ""기와, 기왓장""을 뜻하는 상용한자입니다. 瓦는 ""기왓장이 맞물려있는 모습""을 그린 상형문자입니다. 瓶는 ""기와(瓦)로 만든 꽃병(并)"" -> ""병, 단지""라는 뜻의 글자입니다.",음독은 ビン입니다. 특별한 점은 없습니다.,瓶의 정식 훈독은 없습니다.,no
521,N1,獄,옥 옥,"""옥 옥"". 감옥",ゴク,,"獄 = 犭 + 言 + 犬。 「犭」는 ""개""를 뜻합니다. 「言」는 ""말하다""라는 뜻입니다. 「犬」는 ""개""를 뜻합니다. 獄는 ""감옥을 지키는 파수견들(犭+犬) 사이에서 울부짖는(言) 죄수"" -> ""감옥""이라는 뜻의 글자입니다.",음독은 ゴク입니다. 특별한 점은 없습니다.,獄의 정식 훈독은 없습니다.,no
522,N1,尚,오히려 상,"""오히려 상"". 높다, 한층 더",ショウ,,"尚 = 龸 + 口。 「龸」는 ""궁궐""을 뜻합니다. 口는 여기서는 ""출입구""를 그린 모양자입니다. 尚는 ""궁궐(龸)의 출입구(口)"" -> ""높다, 한층 더""라는 뜻의 글자입니다.",음독은 ショウ입니다. 특별한 점은 없습니다.,尚의 정식 훈독은 없습니다.,no
523,N1,彫,새길 조,"""새길 조"". 새기다",チョウ,ほ(る),"彫 = 周 + 彡。 「周」는 ""주위, 주변""을 뜻합니다. 彡는 여기서는 ""칼로 새겨놓은 빗금""을 그린 모양자입니다. 彫는 ""갈림길 주변(周)에 빗금(彡)을 새겨 위치를 표시해두다"" -> ""새기다""라는 뜻의 글자입니다.",음독은 チョウ입니다. 특별한 점은 없습니다.,"彫る는 ""(칼로) 새기다, 조각하다""라는 뜻의 타동사입니다. 예문) 仏像を彫る 불상을 조각하다 版木を彫る 판목을 새기다",no
524,N1,穏,편안할 온,"""편안할 온"". 평온한, 온화한",オン,おだ(やか),"穏 = 禾 +⺤ + ⺕ + 心。 「禾」는 ""곡식""을 뜻합니다. 「⺤」는 ""손""을 뜻합니다. 「⺕」는 ""손""을 뜻합니다. 「心」는 ""마음""을 뜻합니다. 穏는 ""배고픈 사람의 손(⺤)에곡식(禾)을 건네주는(⺕) 따뜻한 마음(心)"" -> ""평온한, 온화한""이라는 뜻의 글자입니다.",음독은 オン입니다. 특별한 점은 없습니다.,"穏やか는 ""온화함, 평온함""이라는 뜻입니다. 예문) 穏やかな天気온화한 날씨 穏やかな一日평온한 하루",no
525,N1,顕,나타날 현,"""나타날 현"". 눈에 띄는, 분명한",ケン,,"顕 = 日 +业+ 頁。 「日」는 ""태양""을 뜻합니다. 业는 여기서는 ""들판에 자라난 초목""을 그린 모양자입니다. 「頁」는 ""머리""를 뜻합니다. 顕는 ""햇빛(日)을 받아 밝게 빛나는 초목(业)을 바라보다(頁)""라는 뜻입니다. ""햇빛이 밝아 풍경이 잘 보이다"" -> ""눈에 띄는, 분명한""이라는 의미입니다.",음독은 ケン입니다. 특별한 점은 없습니다.,顕의 정식 훈독은 없습니다.,no
526,N1,巧,공교할 교,"""공교할 교"". 교묘한, 솜씨 좋은",コウ,たく(み),"巧 = 工 + 丂。 (소리부 겸 의미부)「工」(コウ)는 ""공작, 가공, 공정""을 뜻합니다. (의미부)丂는 여기서는 ""구부러진 물건""을 그린 모양자로, ""정밀하게 가공된 물품""이라는 뜻입니다. 巧는 ""정밀한(丂) 가공(工)"" -> ""교묘한, 솜씨 좋은""이라는 뜻의 글자입니다. (工는 소리부도 겸함)",음독은 コウ입니다. 특별한 점은 없습니다.,"巧み는 ""교묘함, 솜씨 좋음, 능란함""이라는 뜻입니다. 예문) 巧みな噓교묘한 거짓말 巧みに処理する 능숙하게 처리하다",no
527,N1,矛,창 모,"""창 모"". 창",ム,ほこ,"矛는 ""날이 세 개인 창""을 그린 상형문자입니다.",음독은 ム입니다. 특별한 점은 없습니다.,훈독은 ほこ입니다. 특별한 점은 없습니다.,no
528,N1,垣,담 원,"""담 원"". 울타리, 담",,かき,"垣 = 土 + 亘。 「土」는 ""흙""을 뜻합니다. 亘는 여기서는 ""담벼락""을 그린 모양자입니다. 垣는 ""흙(土)으로 쌓은 담벼락(亘)"" -> ""울타리, 담""이라는 뜻의 글자입니다.",垣의 정식 음독은 없습니다.,"垣는 ""울타리, 담""을 뜻합니다.",no
529,N1,欺,속일 기,"""속일 기"". 속이다, 기만하다",ギ,あざむ(く),"欺 = 其 + 欠。 (소리부)「其」(キ)는 여기서는 소리부(キ -> ギ)의 역할만 하고 있습니다. (의미부)「欠」는""입을 벌린 사람, 입으로 하는 동작""을 뜻합니다. 欺는 ""그럴듯한 말을 떠벌리며(欠) 상대방을 속여넘기다"" -> ""속이다, 기만하다""라는 뜻의 글자입니다(其는 소리부).",음독은 ギ입니다. 특별한 점은 없습니다.,"欺く는 ""속이다, 기만하다""라는 뜻의 타동사입니다. 예문) 投資者を欺く 투자자를 속이다 他人を欺く 타인을 속이다 참고)偽る와欺く의 차이점 아래 예문을 참조해 주세요. 예문) 自分の名前を偽る 자신의 이름을 속이다 年齢を偽る 나이를 속이다 投資者を欺く 투자자를 속이다 他人を欺く 타인을 속이다",no
530,N1,釣,낚을 조,"""낚을 조"". 낚시하다",チョウ,つ(る),"釣 = 金 + 勺。 「金」는 ""쇠, 금속""을 뜻합니다. 勺는 여기서는 ""낚싯대와 낚싯줄, 미끼""를 그린 모양자입니다. 釣는 ""쇠(金)로 만든 낚싯대(勺)"" -> ""낚시하다""라는 뜻의 글자입니다.",음독은 チョウ입니다. 특별한 점은 없습니다.,"釣る는 ""낚다, 유혹하다/속이다""라는 뜻의 타동사입니다.",no
531,N1,缶,,"깡통, 캔, 양철통",カン,,"缶는 ""술을 담아놓은 술통""을 그린 상형문자입니다. ""술통"" -> ""깡통, 캔, 양철통""이라는 의미입니다.",음독은 カン입니다. 특별한 점은 없습니다.,缶의 정식 훈독은 없습니다.,no
532,N1,粧,단장할 장,"""단장할 장"". 화장하다, 꾸미다, 단장하다",ショウ,,"粧 = 米 +广 + 土。 「米」는 ""쌀""을 뜻합니다. 여기서는 ""분가루""를 쌀에 비유한 것입니다. 「广」는 ""집, 건물""을 뜻합니다. 「土」는 ""흙""을 뜻합니다. 여기서는 ""연지""를 흙에 비유한 것입니다. 粧는 ""집(广)에서 연지(土)와 분(米)을 바르다"" -> ""화장하다, 꾸미다, 단장하다""라는 뜻의 글자입니다.",음독은 ショウ입니다. 특별한 점은 없습니다.,粧의 정식 훈독은 없습니다.,no
533,N1,隻,외짝 척,"""외짝 척"". 외짝의, 하나의, ~척(배를 세는 단위)",セキ,,"隻 = 隹 + 又。 「隹」는 ""새""를 뜻합니다. 「又」는 ""손""을 뜻합니다. 隻는 ""새(隹) 한 마리를 잡다(又)"" -> ""외짝의, 하나의""라는 뜻의 글자입니다.",음독은 セキ입니다. 특별한 점은 없습니다.,隻의 정식 훈독은 없습니다.,no
534,N1,粛,엄숙할 숙,"""엄숙할 숙"". 엄숙한, 조용한, 정중한",シュク,,"粛 = ⺕ + 丨 + 米 + 丿丨。 「⺕」는 ""손""을 뜻합니다. 丨+米는 여기서는 ""낚싯대(丨)와 낚싯바늘(米)""을 그린 모양자입니다. 丿丨는 여기서는 ""호수""를 그린 모양자입니다. 粛는 ""호수(丿丨)에 낚싯대(丨+米)를 드리우고(⺕) 조용히 낚시하다"" -> ""엄숙한, 조용한, 정중한""이라는 뜻의 글자입니다.",음독은 シュク입니다. 특별한 점은 없습니다.,粛의 정식 훈독은 없습니다.,no
535,N1,愚,어리석을 우,"""어리석을 우"". 어리석은, 미련한",グ,おろ(か),"愚 = 禺 + 心。 (소리부 겸 의미부)「禺」(グウ)는 ""원숭이""를 뜻합니다. (의미부)「心」는 ""마음""을 뜻합니다. 愚는 ""원숭이(禺)처럼 멍청하다(心)"" -> ""어리석다, 미련하다""라는 뜻의 글자입니다. (禺는 소리부(グウ -> グ)도 겸함)","음독은 グ입니다. 특별한 점은 없습니다. 愚~는 ""자신 또는 자신과 관계있는 것을 가리키는 겸사말""로 쓰이는 접두어입니다.","愚か는 ""어리석음, 모자람""을 뜻합니다. 예문) 愚かな考え 어리석은 생각 愚かな振る舞い 어리석은 행동",no
536,N1,遭,만날 조,"""만날 조"". 만나다, 조우하다",ソウ,あ(う),"遭 = ⻌ + 曹。 (의미부)「⻌」는 ""길""을 뜻합니다. (소리부 겸 의미부)曹(ソウ - ""무리 조"")는 ""무리""를 뜻하는 상용한자입니다. 曹 = 一 + 曲 + 曰。 「一」는 ""하나""를 뜻합니다. 「曲」는 ""곡, 음악'을 뜻합니다. 「曰」는 ""말하다""라는 뜻입니다. 曹는 ""모두 함께(一) 노래(曲)를 합창하다(曰)"" -> ""무리""라는 뜻의 글자입니다. 遭는 ""길(⻌)에서 한 무리(曹)의 사람들과 마주치다"" -> ""만나다, 조우하다""라는 뜻의 글자입니다. (曹는 소리부도 겸함)",음독은 ソウ입니다. 특별한 점은 없습니다.,"遭う는 ""(어떤 일을) 당하다, 겪다""라는 뜻의 자동사입니다. 예문) ひどい目に遭う 봉변을 당하다/아주 나쁜 경험을 하다 交通事故に遭う 교통사고를 당하다",no
537,N1,架,시렁 가,"""시렁 가"". 가설하다, 걸쳐 놓다",カ,か(ける)、か(かる),"架 = 加 + 木。 (소리부 겸 의미부)「加」(カ)는 ""더하다""라는 뜻입니다. (의미부)「木」는 ""나무""를 뜻합니다. 架는 ""강에 나무 다리(木)를 걸어놓다(加)"" -> ""가설하다, 걸쳐 놓다""라는 뜻의 글자입니다. (加는 소리부도 겸함)",음독은 カ입니다. 특별한 점은 없습니다.,"架ける는 ""가설하다, 걸쳐 놓다""라는 뜻의 2그룹 타동사입니다. 架かる는 ""(다리/철도 등이) 가설되다, 놓이다""라는 뜻의 자동사입니다.",no
538,N1,鬼,귀신 귀,"""귀신 귀"". 귀신",キ,おに,"鬼는 ""가면(田)을 쓴 채 무릎꿇고(厶) 제사를 지내는 사람""을 그린 상형문자입니다. ""제사"" -> ""귀신""이라는 의미입니다.",음독은 キ입니다. 특별한 점은 없습니다.,"鬼는 ""귀신""을 뜻합니다.",no
539,N1,庶,여러 서,"""여러 서"". 서민, 대중, 여럿/전부",ショ,,"庶 = 广 + 廿 + 灬。 「广」는 ""집, 건물""을 뜻합니다. 廿는 여기서는 ""냄비""를 그린 모양자입니다. 「灬」는 ""불""을 뜻합니다. 庶는 ""집(广) 에서 냄비(廿)를 끓여(灬) 요리를 하는 서민"" -> ""서민, 대중"" -> ""여럿, 전부""라는 뜻의 글자입니다.",음독은 ショ입니다. 특별한 점은 없습니다.,庶의 정식 훈독은 없습니다.,no
540,N1,稚,어릴 치,"""어릴 치"". 어리다",チ,,"稚 = 禾 + 隹。 「禾」는 ""곡식""을 뜻합니다. 「隹」는 ""새""를 뜻합니다. 稚는 ""곡식(禾)을 쪼아먹는 참새(隹)"" -> ""작다, 어리다""라는 뜻의 글자입니다.",음독은 チ입니다. 특별한 점은 없습니다.,稚의 정식 훈독은 없습니다.,no
541,N1,滋,불을 자,"""불을 자"". 영양, 자라다, 늘다",ジ,,"滋 = 氵 + 兹。 (의미부)「氵」는 ""물""을 뜻합니다. (소리부 겸 의미부)「兹」(ジ)는 ""무성한 덩굴""을 그린 글자입니다(링크 참조). 滋는 ""덩굴(兹)에 물(氵)을 주다"" -> ""영양, 자라다, 늘다""라는 뜻의 글자입니다. (兹는 소리부도 겸함)",음독은 ジ입니다. 특별한 점은 없습니다.,滋의 정식 훈독은 없습니다.,no
542,N1,幻,헛보일 환,"""헛보일 환"". 환영, 환상, 허깨비",ゲン,まぼろし,"幻 = 幺 + 𠃌。 「幺」는 ""짧은 실""을 뜻합니다. 𠃌는 여기서는 ""(실이) 나풀거리는 모습""을 그린 모양자입니다. 幻는 ""허공에서 나풀거리는(𠃌)짧은 실(幺)"" -> ""아지랑이, 신기루"" -> ""환영, 환상, 허깨비""라는 뜻의 글자입니다.",음독은 ゲン입니다. 특별한 점은 없습니다.,"幻는 ""환상, 환영, 덧없는 것""을 뜻합니다. 예문) 亡き人の幻を見る 죽은 사람의 환영을 보다 幻のように消える 덧없이 사라지다",no
543,N1,煮,삶을 자,"""삶을 자"". 끓이다, 삶다",シャ,に(る)、に(える)、に(やす),"煮 = 者 + 灬。 (소리부 겸 의미부)「者」(シャ)는 ""사람""을 뜻합니다. (의미부)「灬」는 ""불""을 뜻합니다. 煮는 ""죄인(者)을 솥에 넣고 삶아(灬) 죽이다"" -> ""끓이다, 삶다""라는 뜻의 글자입니다. (者는 소리부도 겸함)",음독은 シャ입니다. 특별한 점은 없습니다.,"1.煮る、煮える 煮る는 ""(재료를 물에 넣고) 삶다, 끓이다""라는 뜻의 2그룹 타동사입니다. 煮える는 ""삶아지다, 익다""라는 뜻의 2그룹 자동사입니다. 예문) 強火でぐつぐつ煮る 센 불에 보글보글 끓이다 豚肉をじっくり煮る 돼지고기를 푹 삶다 芋がよく煮える 감자가 잘 익다 2.煮やす 煮やす는 「業を煮やす」(화가 나서 속 태우다)라는 관용어구에만 쓰이는 동사입니다. 예문) 業を煮やす 화가 나서 속 태우다/속을 끓이다",no
544,N1,姫,아가씨 희,"""아가씨 희"". 후궁, 아가씨, 공주",,ひめ,"姫 = 女 + 臣。 「女」는 ""여자""를 뜻합니다. 「臣」는 ""신하""를 뜻합니다. 姫는 ""시중드는 사람(臣)이 있는 여자(女)"" -> ""후궁, 아가씨, 공주""라는 뜻의 글자입니다.",姫의 정식 음독은 없습니다.,"姫는 ""아가씨, 공주""를 뜻합니다.",no
545,N1,誓,맹세할 서,"""맹세할 서"". 맹세하다, 서약하다",セイ,ちか(う),"誓 =扌 + 斤+ 言。 「扌」는 ""손""을 뜻합니다. 「斤」는 ""도끼""를 뜻합니다. 「言」는 ""말하다""라는 뜻입니다. 誓는 ""도끼(斤)를 손(扌)에 들고 충성을 맹세하다(言)"" -> ""맹세하다, 서약하다""라는 뜻의 글자입니다.",음독은 セイ입니다. 특별한 점은 없습니다.,"誓う는 ""맹세하다, 서약하다, 굳게 결의하다""라는 뜻의 타동사입니다.",no
546,N1,把,잡을 파,"""잡을 파"". 쥐다, 잡다",ハ,,"把 = 扌 + 巴。 「扌」는 ""손""을 뜻합니다. 「巴」는 ""꼬리""를 뜻합니다. 把는 ""동물의 꼬리(巴)를 잡다(扌)"" -> ""쥐다, 잡다""라는 뜻의 글자입니다.",음독은 ハ입니다. 특별한 점은 없습니다.,把의 정식 훈독은 없습니다.,no
547,N1,践,밟을 천,"""밟을 천"". 짓밟다, 실천하다",セン,,"践 = 足 + 㦮。 (의미부)「足」는 ""발""을 뜻합니다. (소리부 겸 의미부)「㦮」(セン)은 ""피와 살점이 묻은 창""을 뜻합니다. 践는 ""적을 정벌하고(㦮) 짓밟다(足)"" -> ""짓밟다"" -> ""실천하다""라는 뜻의 글자입니다.",음독은 セン입니다. 특별한 점은 없습니다.,践의 정식 훈독은 없습니다.,no
548,N1,呈,드릴 정,"""드릴 정"". 바치다, 드러내다",テイ,,"呈 = 口 + 王。 「王」는 ""왕""을 뜻합니다. 口는 여기서는 ""왕에게 바칠 진상품""을 그린 모양자입니다. 呈는 ""왕(王)에게 바칠 진상품(口)을 왕 앞에 드러내다"" -> ""바치다, 드러내다""라는 뜻의 글자입니다.",음독은 テイ입니다. 특별한 점은 없습니다.,呈의 정식 훈독은 없습니다.,no
549,N1,疎,성길 소,"""성길 소"". 소원하다, 멀리하다",ソ,うと(い)、うと(む),"疎 = 𤴔 + 束。 𤴔는 여기서는「止」가 변형된 것으로, ""발""을 뜻합니다. 「束」는 ""묶다""라는 뜻입니다. 疎는 ""발(𤴔)이 묶여(束) 사람들을 만나러 다닐 수 없다"" -> ""소원하다, 멀리하다""라는 뜻의 글자입니다.",음독은 ソ입니다. 특별한 점은 없습니다.,"疎い는 ""소원하다, 서먹하다, (사정에) 어둡다""라는 뜻의 형용사입니다. 疎む는 ""싫어하다, 친하게 생각지 않다, (꺼려) 멀리하다""라는 뜻의 타동사입니다. 예문) 関係が疎い 관계가 서먹하다 現地の事情に疎い 현지 사정에 어둡다 他人を疎む 타인을 멀리하다 組織から疎まれる 조직에서 따돌림당하다",no
550,N1,仰,우러를 앙,"""우러를 앙"". 우러러보다",ギョウ、コウ,あお(ぐ)、おお(せ),"仰 = 亻 + 卬。 「亻」는 ""사람""을 뜻합니다. 「卬」는 ""우러러보다""라는 뜻입니다. 仰는 ""위대한 사람(亻)을 우러러보다(卬)"" -> ""우러러보다""라는 뜻의 글자입니다.",음독은 ギョウ、コウ입니다. 사용 빈도는 ギョウ가 훨씬 높습니다. コウ는信仰(신앙)을 제외하고는 거의 쓰이지 않는 음독입니다.,"仰ぐ는 ""우러러보다, 위를 보다, 추앙하다""라는 뜻의 타동사입니다. 仰せ는 ""분부, 명령, 말씀""을 뜻합니다.",no
551,N1,剛,굳셀 강,"""굳셀 강"". 굳센",ゴウ,,"剛 = 岡 + 刂。 (소리부 겸 의미부)「岡」(コウ)는 ""강하다""라는 뜻입니다. (의미부)「刂」는 ""칼""을 뜻합니다. 剛는 ""강한(岡) 재질로 만들어진 칼(刂)"" -> ""굳세다""라는 뜻의 글자입니다. (岡는 소리부(コウ -> ゴウ)도 겸함)",음독은 ゴウ입니다. 특별한 점은 없습니다.,剛의 정식 훈독은 없습니다.,no
552,N1,疾,병 질,"""병 질"". 질병, 빠르다",シツ,,"疾 = 疒 + 矢。 「疒」는 ""질병, 질환""을 뜻합니다. 「矢」는 ""화살""을 뜻합니다. 疾는 ""쏜살같이 날아온 화살(矢)에 맞아 다치다(疒)"" -> ""질병, 빠르다""라는 뜻의 글자입니다.",음독은 シツ입니다. 특별한 점은 없습니다.,疾의 정식 훈독은 없습니다.,no
553,N1,征,칠 정,"""칠 정"". 정벌하다, 토벌하다",セイ,,"征 = 彳 + 正。 (의미부)「彳」는 ""길""을 뜻합니다. (소리부 겸 의미부)「正」(セイ)는 본래 ""적의 성문을 향해 진격하는 발""을 그린 글자입니다(링크 참조). 征는 ""적을 토벌하러(正) 길을 떠나다(彳)"" -> ""정벌하다, 토벌하다""라는 뜻의 글자입니다. (正는 소리부도 겸함)",음독은 セイ입니다. 특별한 점은 없습니다.,征의 정식 훈독은 없습니다.,no
554,N1,砕,부술 쇄,"""부술 쇄"". 부서지다, 부수다",サイ,くだ(く)、くだ(ける),"砕 = 石 + 卆。 「石」는 ""돌""을 뜻합니다. 卆는 단순히「九」와「十」을 합쳐놓은 글자로, ""9(九) + 10(十)"" -> ""여러 개, 많다""라는 뜻입니다. 砕는 ""돌(石)을 수십 조각(卆)으로 분쇄하다"" -> ""부수다, 부서지다""라는 뜻의 글자입니다.",음독은 サイ입니다. 특별한 점은 없습니다.,"砕く는 ""부수다, 깨뜨리다, 분쇄하다""라는 뜻의 타동사입니다. 砕ける는 ""부서지다, 깨지다, 분쇄되다""라는 뜻의 2그룹 자동사입니다. 예문) 岩を砕く 바위를 부수다 氷を砕く 얼음을 깨뜨리다 砕けたガラスの破片깨진 유리 파편 波が砕ける 파도가 부서지다",no
555,N1,謡,노래 요,"""노래 요"". 노래",ヨウ,うた(い)、うた(う),"謡 = 言 + ⺤ + 𠙻。 (의미부)「言」는 ""말하다""라는 뜻입니다. (소리부 겸 의미부)오른쪽의 ⺤+𠙻는 여기서는「揺」(ヨウ)가 축약된 것으로, ""흔들리다, 떨리다""라는 뜻입니다. 謡는 ""떨리는(揺) 목소리로 노래하다(言)"" -> ""노래하다""라는 뜻의 글자입니다. (揺는 소리부도 겸함)",음독은 ヨウ입니다. 특별한 점은 없습니다.,"謡い는 ""能楽(일본의 가면 음악극)의 가사""를 뜻합니다. 謡う는 ""能楽를 노래하다""라는 뜻의 타동사입니다. (두 단어 모두能楽라는 일본 전통 가면 음악극과 관련된 맥락에서만 제한적으로 쓰이는 단어입니다.)",no
556,N1,嫁,시집갈 가,"""시집갈 가"". 시집가다",カ,よめ、とつ(ぐ),"嫁 = 女 + 家。 (의미부)「女」는 ""여자""를 뜻합니다. (소리부 겸 의미부)「家」(カ)는 ""집""을 뜻합니다. 嫁는 ""여자(女)가 남편의 집안(家)으로 시집가다"" -> ""시집가다""라는 뜻의 글자입니다. (家는 소리부도 겸함)",음독은 カ입니다. 특별한 점은 없습니다.,"嫁는 ""새신부, 아내, 며느리""를 뜻합니다. 嫁ぐ는 ""시집가다""라는 뜻의 자동사입니다.",no
557,N1,謙,겸손할 겸,"""겸손할 겸"". 겸손하다",ケン,,"謙 = 言 + 兼。 (의미부)「言」는 ""말하다""라는 뜻입니다. (소리부 겸 의미부)「兼」(ケン)은 ""겸하다""라는 뜻의 상용한자입니다. 謙는 ""공손함과 예의를 함께(兼) 갖추어 말하다(言)"" -> ""겸손하다""라는 뜻의 글자입니다. (兼는 소리부도 겸함)",음독은 ケン입니다. 특별한 점은 없습니다.,謙의 정식 훈독은 없습니다.,no
558,N1,后,뒤 후,"""뒤 후"". 왕비, 황후, 뒤",コウ,,"后는 ""땅바닥에 끌리는 긴 옷(𠂆)을 입고 걷는 황후""를 그린 상형문자입니다.",음독은 コウ입니다. 특별한 점은 없습니다.,后의 정식 훈독은 없습니다.,no
559,N1,嘆,탄식할 탄,"""탄식할 탄"". 한탄하다, 탄식하다",タン,なげ(く)、なげ(かわしい),"嘆 = 口 + 𦰩。 「口」는 ""입""을 뜻합니다. 𦰩는 여기서는「漢」가 생략된 것으로, ""한나라""를 뜻합니다. 嘆는 ""한나라(漢)의 패망을 한탄하다(口)"" -> ""한탄하다, 탄식하다""라는 뜻의 글자입니다.",음독은 タン입니다. 특별한 점은 없습니다.,"嘆く는 ""한탄하다, 비탄하다, 개탄하다""라는 뜻의 자동사 겸 타동사입니다. 嘆かわしい는 ""한탄스럽다, 통탄스럽다""라는 뜻의 형용사입니다. 예문) 友の死を嘆く 친구의 죽음을 비탄하다 政界を腐敗を嘆く 정계의 부패를 개탄하다 嘆かわしい世の中한탄스러운 세상",no
560,N1,菌,버섯 균,"""버섯 균"". 균, 세균, 곰팡이 등",キン,,"菌 = 艹 + 囗 + 禾。 「艹」는 ""풀""을 뜻합니다. 囗는 여기서는 ""창고""를 그린 모양자입니다. 「禾」는 ""곡식""을 뜻합니다. 菌는 ""창고(囗) 안의 곡식(禾)에 핀 곰팡이(艹)"" -> ""세균, 균""이라는 뜻의 글자입니다.",음독은 キン입니다. 특별한 점은 없습니다.,菌의 정식 훈독은 없습니다.,no
561,N1,鎌,낫 겸,"""낫 겸"". 낫",,かま,"鎌 = 金 + 兼。 「金」는 ""쇠, 금속""을 뜻합니다. 「兼」는 본래 ""손에 볏단을 쥔 모습""을 그린 글자입니다(링크 참조). 鎌는 ""금속 낫(金)으로 짚단(兼)을 베다"" -> ""낫""이라는 뜻의 글자입니다.",鎌의 정식 음독은 없습니다.,"鎌는 ""낫""을 뜻합니다.",no
562,N1,巣,새집 소,"""새집 소"". 둥지, 보금자리, 소굴",ソウ,す,"巣 = ⺍ + 田 + 木。 「木」는 ""나무""를 뜻합니다. ⺍+田는 여기서는 ""(나무 위의) 새 둥지""를 그린 모양자입니다. 巣는 ""나무(木) 위의 새 둥지(⺍+田)"" -> ""둥지, 보금자리, 소굴""이라는 뜻의 글자입니다.",음독은 ソウ입니다. 특별한 점은 없습니다.,"巣는 ""둥지, 보금자리, 소굴""을 뜻합니다.",no
563,N1,頻,자주 빈,"""자주 빈"". 자주, 빈번한",ヒン,,"頻 = 歩 + 頁。 「歩」는 ""걷다""라는 뜻입니다. 「頁」는 ""얼굴""을 뜻합니다. 頻는 ""자주 찾아와(歩) 얼굴(頁)을 비추다"" -> ""자주, 빈번한""이라는 뜻의 글자입니다.",음독은 ヒン입니다. 특별한 점은 없습니다.,頻의 정식 훈독은 없습니다.,no
564,N1,琴,거문고 금,"""거문고 금"". 거문고, 현악기",キン,こと,"琴 = 玨 + 今。 (의미부)玨는 여기서는 ""거문고의 줄""을 그린 모양자입니다. (소리부)「今」(キン)은 여기서는 소리부의 역할만 하고 있습니다. 琴는 ""거문고 줄(玨)"" -> ""거문고""라는 뜻의 글자입니다(今는 소리부).",음독은 キン입니다. 특별한 점은 없습니다.,"琴는 ""거문고""를 뜻합니다.",no
565,N1,班,나눌 반,"""나눌 반"". 반, 조, 그룹, 나누다",ハン,,"班 = 𤣩 + 刂 + 𤣩。 「𤣩」는 ""옥, 구슬""을 뜻합니다. 「刂」는 ""칼""을 뜻합니다. 班는 ""칼(刂)로 옥(𤣩𤣩)을 반으로 가르다"" -> ""나누다"" -> ""반, 조, 그룹""이라는 뜻의 글자입니다.",음독은 ハン입니다. 특별한 점은 없습니다.,班의 정식 훈독은 없습니다.,no
566,N1,棚,사다리 붕,"""사다리 붕"". 선반",,たな,"棚 = 木 + 朋。 「木」는 ""나무""를 뜻합니다. 朋는 여기서는 ""선반""의 모습을 그린 모양자입니다. 棚는 ""나무(木)로 만든 선반(朋)"" -> ""선반""이라는 뜻의 글자입니다.",棚의 정식 음독은 없습니다.,"棚는 ""선반""을 뜻합니다.",no
567,N1,潔,깨끗할 결,"""깨끗할 결"". 깨끗한, 순결한",ケツ,いさぎよ(い),"潔 = 氵 + 絜。 「氵」는 ""물""을 뜻합니다. 龶는 여기서는 ""꿰맨 자국""을 그린 모양자입니다. 「刀」는 ""칼""을 뜻합니다. 「糸」는 ""실""을 뜻합니다. 潔는 ""베여서(刀)난 상처를 실(糸)로 꿰매고(龶)깨끗이 소독하다(氵)"" -> ""깨끗한, 순결한""이라는 뜻의 글자입니다.",음독은 ケツ입니다. 특별한 점은 없습니다.,"潔い는 ""(비겁하거나 미련이 없이) 깨끗하다, 결백하다, 떳떳하다""라는 뜻의 형용사입니다. 예문) 潔く負けを認める 깨끗이 패배를 인정하다 潔い最期を遂げる 깨끗한 최후를 마치다",no
