no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
74,N3,島,섬 도,"""섬 도"". 섬",トウ,しま,"島 = 鳥 + 山。 「鳥」는 ""새""를 뜻합니다. 「山」는 ""산""을 뜻합니다. 島는 ""바다 한가운데의 섬(山)으로 날아가는 새(鳥)"" -> ""섬""이라는 뜻의 글자입니다.",음독은 トウ입니다. 특별한 점은 없습니다.,"島는 ""섬""을 뜻합니다.",no
75,N3,直,곧을 직,"""곧을 직"". 곧은, 직선의, 바로잡다",チョク、ジキ,なお(す)、なお(る)、ただ(ちに),"直 = 十 + 目 + 𠃊。 十는 여기서는 ""눈썹""을 그린 모양자입니다. 「目」는 ""눈""을 뜻합니다. 𠃊는 여기서는 ""휘어진 물건""을 그린 모양자입니다. 直는 ""눈을 찡그리고(十) 자세히 보며(目)휘어진 부분(𠃊)을바로잡다"" -> ""곧다, 직선, 바로잡다""라는 뜻의 글자입니다.",음독은 チョク、ジキ입니다. 특별한 구분법은 없습니다.,"1.直る、直す 直る는 ""고쳐지다, 바로잡히다""라는 뜻의 자동사입니다. 直す는 ""고치다, 바로잡다""라는 뜻의 타동사입니다. 예문) 文章が直る 문장이 바로잡히다 発音を直す 발음을 교정하다 2.直ちに 直ちに는 ""즉시, 즉각""이라는 뜻의 부사입니다. 예문) 直ちに行動に移す 즉각 행동에 옮기다",no
76,N3,両,두 량,"""두 량"". 양쪽, 한 쌍",リョウ,,"両는 ""두 필의 말이 끄는 마차""를 그린 상형문자입니다. ""말 한 쌍이 끄는 마차"" -> ""양쪽, 한 쌍""이라는 의미입니다.",음독은 リョウ입니다. 특별한 점은 없습니다.,両의 정식 훈독은 없습니다.,no
77,N3,式,법 식,"""법 식"". 방식, 형식",シキ,,"式 = 弋 + 工。 「弋」는""공구, 도구""를 뜻합니다. 「工」는 ""공작, 공정, 가공""을 뜻합니다. 式는 ""목공용(工) 공구(弋)의 사용 방식"" -> ""방식, 형식""이라는 뜻의 글자입니다.",음독은 シキ입니다. 특별한 점은 없습니다.,式의 정식 훈독은 없습니다.,no
78,N3,果,실과 과,"""실과 과"". 열매, 결과, 결실",カ,は(てる)、は(たす)、は(て),"果 = 田 + 木。 「木」는 ""나무""를 뜻합니다. 田는 여기서는 ""나무열매""를 그린 모양자입니다. 果는 ""열매(田)를 맺은 나무(木)"" -> ""열매, 결실, 결과""라는 뜻의 글자입니다.",음독은 カ입니다. 특별한 점은 없습니다.,"1.果てる、果たす 果てる는 ""끝나다, 다하다, 죽다""라는 뜻의 2그룹 자동사입니다. 果たす는 ""다하다, 완수하다, 달성하다""라는 뜻의 타동사입니다. 예문) 会議が果てる 회의가 끝나다 目的を果たす 목적을 달성하다 2.果て 果て는 ""끝, 종말""을 뜻합니다. 예문) 果てのない話끝없는 이야기",no
79,N3,必,반드시 필,"""반드시 필"". 반드시",ヒツ,かなら(ず),"必 = 心 + ノ。 「心」는 ""마음""을 뜻합니다. ノ는 여기서는 ""칼로 새긴 자국""을 표현한 모양자입니다. 必는 ""마음속(心) 깊이 새기다(ノ)"" -> ""반드시""라는 뜻의 글자입니다.",음독은 ヒツ입니다. 특별한 점은 없습니다.,"必ず는 ""반드시, 꼭""이라는 뜻의 부사입니다.",no
80,N3,争,다툴 쟁,"""다툴 쟁"". 다투다, 경쟁하다",ソウ,あらそ(う),"争 = ⺈ + ⺕ + 亅。 「⺈」는 ""칼""을 뜻합니다. 「⺕」는 ""손""을 뜻합니다. 亅는 여기서는 ""칼의 손잡이""를 그린 모양자입니다. 争는 ""칼(⺈)을 손(⺕)에 들고(亅) 싸우다""-> ""다투다, 경쟁하다""라는 뜻의 글자입니다.",음독은 ソウ입니다. 특별한 점은 없습니다.,"争う는 ""다투다, 경쟁하다""라는 뜻의 타동사입니다.",no
81,N3,談,말씀 담,"""말씀 담"". 이야기하다, 담화",ダン,,"談 = 言 + 火 + 火。 「言」는 ""말하다""라는 뜻입니다. 「火」는 ""불""을 뜻합니다. 談는 ""열정적으로(火火) 말하다(言)"" -> ""이야기하다, 담화""라는 뜻의 글자입니다.",음독은 ダン입니다. 특별한 점은 없습니다.,談의 정식 훈독은 없습니다.,no
82,N3,無,없을 무,"""없을 무"". 없다, 무",ム、ブ,な(い),"無는 ""기우제를 지내며 춤을 추는 무희""를 그린 상형문자입니다. ""기우제"" -> ""비가 오지 않는다"" -> ""없다""라는 의미입니다.",음독은 ム、ブ입니다. 특별한 구분법은 없습니다.,"無い는 ""없다""라는 뜻의 형용사입니다.",no
83,N3,位,자리 위,"""자리 위"". 위치, 지위, 등급",イ,くらい,"位 = 亻 + 立。 「亻」는 ""사람""을 뜻합니다. 「立」는 ""서다""라는 뜻입니다. 位는 ""사람(亻)이 서 있는(立) 위치"" -> ""위치, 지위""라는 뜻의 글자입니다.",음독은 イ입니다. 특별한 점은 없습니다.,"位는 ""지위, 계급""을 뜻합니다.",no
84,N3,置,둘 치,"""둘 치"". 두다, 놓다, 배치하다",チ,お(く),"置 =罒 + 直。 「罒」는 ""그물""을 뜻합니다. 「直」는 ""직선, 곧다""라는 뜻입니다. 置는 ""사냥용 그물(罒)을 직선으로(直) 설치해 두다"" -> ""놓아두다, 두다, 놓다, 배치하다""라는 뜻의 글자입니다.",음독은 チ입니다. 특별한 점은 없습니다.,"置く는 ""두다, 놓다""라는 뜻의 타동사입니다.",no
85,N3,流,흐를 류,"""흐를 류"". 흐르다, 흐름",リュウ、ル,なが(れる)、なが(す),"流 = 氵 + 亠 + ム + 川。 「氵」는 ""물""을 뜻합니다. 亠+ム는「子」를 거꾸로 뒤집은 것으로, ""거꾸로 뒤집힌 아이""를 뜻합니다. 「川」는 ""강, 하천""을 뜻합니다. 流는 ""아기(亠+ム)가 태어나며 양수(氵)가 흘러나오다(川)"" -> ""흐르다, 흐름""이라는 뜻의 글자입니다.",음독은 リュウ、ル입니다. 사용 빈도는 リュウ가 훨씬 높습니다.,"流れる는 ""흐르다, 흘러가다""라는 뜻의 2그룹 자동사입니다. 流す는 ""흘리다, 흐르게 하다""라는 뜻의 타동사입니다. 예문) 川が流れる 강이 흐르다 汗が流れる 땀이 흐르다 電流が流れる 전류가 흐르다 血を流す 피를 흘리다 涙を流す 눈물을 흘리다 汚水を河川に流す 오수를 하천으로 흘려 보내다",no
86,N3,局,판 국,"""판 국"". 국면, 판세, 부분",キョク,,"局 = 尸 + 𠃌 + 口。 「尸」는 ""앉아있는 사람""을 뜻합니다. 𠃌는 여기서는 ""의자""를 그린 모양자입니다. 口는 여기서는 ""장기판""을 그린 모양자입니다. 局는 ""의자(𠃌)에 앉아(尸) 장기(口)를 두다"" -> ""장기"" -> ""판(대국), 국면, 부분, 판세""라는 뜻의 글자입니다.",음독은 キョク입니다. 특별한 점은 없습니다.,局의 정식 훈독은 없습니다.,no
87,N3,放,놓을 방,"""놓을 방"". 내쫓다, 놓아주다, 방치하다",ホウ,はな(す)、はな(つ)、はな(れる)、ほう(る),"放 = 方 + 攵。 (소리부 겸 의미부)「方」(ホウ)는 ""방향""을 뜻합니다. (의미부)「攵」는 ""때리다, 치다""라는 뜻입니다. 放는 ""마구 때려서(攵) 반대 방향(方)으로 내쫓다"" -> ""내쫓다, 놓아주다, 방치하다""라는 뜻의 글자입니다. (方는 소리부도 겸함)",음독은 ホウ입니다. 특별한 점은 없습니다.,"1.放す、放つ 放す、放つ는 둘 다 ""풀어놓다, 보내다""라는 뜻의 타동사입니다. 차이점은 다음과 같습니다. 아래 예문을 참조해 주세요. 예문) 鳥を放してやる 새를 놓아주다 矢を放つ 화살을 쏘다 2.放れる 放れる는 ""놓이다, 풀려나다""라는 뜻의 2그룹 자동사입니다. 예문) 鎖から放れる 사슬에서 풀려나다 3.放る 放る는 ""내던지다, 집어던지다""라는 뜻의 타동사입니다. 예문) 石を放る 돌을 내던지다 泣いても放っておく 울어도 내버려 두다",no
88,N3,球,공 구,"""공 구"". 공, 구체, 구슬",キュウ,たま,"球 = 𤣩 + 求。 (의미부)「𤣩」는 ""구슬""을 뜻합니다. (소리부)「求」(キュウ)는 여기서는 소리부의 역할만 하고 있습니다. 球는 ""구슬(𤣩)"" -> ""공, 구체""라는 뜻의 글자입니다(求는 소리부).",음독은 キュウ입니다. 특별한 점은 없습니다.,"球는 ""공, 구형의 물체""를 뜻합니다.",no
89,N3,役,부릴 역,"""부릴 역"". 역할, 노역",ヤク、エキ,,"役 = 彳 + 殳。 「彳」는 ""길""을 뜻합니다. 「殳」는""때리다,휘두르다""라는 뜻입니다. 役는 ""징병된 노예들을 채찍질하며(殳)길(彳)을 인솔하다""-> ""노역, 역할, 임무""라는 뜻의 글자입니다.",음독은 ヤク、エキ입니다. 특별한 구분법은 없습니다.,役의 정식 훈독은 없습니다.,no
90,N3,身,몸 신,"""몸 신"". 몸, 육체",シン,み,"身는 ""임신해서 배가 불러온 여자의 옆모습""을 그린 상형문자입니다. ""임신한 여자의 몸"" -> ""몸""이라는 의미입니다.",음독은 シン입니다. 특별한 점은 없습니다.,훈독은 み입니다. 특별한 점은 없습니다.,no
91,N3,費,쓸 비,"""쓸 비"". 쓰다, 소모하다",ヒ,つい(やす)、つい(える),"費 = 弗 + 貝。 弗는 여기서는 ""장작을 밧줄로 묶어놓은 모습""을 그린 모양자입니다. 「貝」는 ""돈, 재물""을 뜻합니다. 費는 ""장작(弗)을 사기 위해 돈(貝)을 쓰다"" -> ""쓰다, 소모하다""라는 뜻의 글자입니다.",음독은 ヒ입니다. 특별한 점은 없습니다.,"費やす는 ""쓰다, 허비하다, 소모하다""라는 뜻의 타동사입니다. 費える는 ""줄다, 허비되다""라는 뜻의 2그룹 자동사입니다.",no
92,N3,付,줄 부,"""줄 부"". 주다, 부치다, 붙이다, 첨부",フ,つ(ける)、つ(く),"付 = 亻 + 寸。 「亻」는 ""사람""을 뜻합니다. 「寸」는 ""손""을 뜻합니다. 付는 ""사람(亻)에게 물건을건네주다(寸)"" -> ""주다, 부치다, 붙이다, 첨부""라는 뜻의 글자입니다.",음독은 フ입니다. 특별한 점은 없습니다.,"付ける는 ""붙이다, 대다""라는 뜻의 2그룹 타동사입니다. 付く는 ""붙다, 달라붙다""라는 뜻의 자동사입니다.",no
93,N3,由,말미암을 유,"""말미암을 유"". 이유, 유래",ユ、ユウ、ユイ,よし,"由는 ""촛불""을 그린 상형문자입니다. ""이유를 밝히다(由)"" -> ""원인, 이유, 유래""라는 의미입니다.",음독은 ユ、ユウ、ユイ입니다. 절대다수는 ユ、ユウ로 읽습니다. ユイ는由緒(유서) 외에는 거의 쓰지 않는 음독입니다.,"由는 ""유래, 연유, 사정, 까닭""을 뜻합니다.",no
94,N3,夫,지아비 부,"""지아비 부"". 남편, 성인 남성",フ、フウ,おっと,"夫 = 大 + 一。 「大」는 본래 ""사람""을 그린 글자입니다(링크 참조). 「一」는 ""1""을 뜻합니다. 夫는 ""가정의 1인자(一)인 사람(大)"" -> ""남편, 성인 남성""이라는 뜻의 글자입니다.",음독은 フ、フウ입니다. 특별한 구분법은 없습니다.,"夫는 ""남편""을 뜻합니다.",no
95,N3,石,돌 석,"""돌 석"". 돌",セキ、シャク、コク,いし,"石는 ""절벽에서 굴러 떨어지는 돌""을 그린 상형문자입니다.",음독은 セキ、シャク、コク입니다. 그러나 절대다수는 セキ로 읽습니다. シャク・コク는 극히 일부의 단어에만 쓰이는 음독입니다.,"石는 ""돌""을 뜻합니다.",no
96,N3,消,사라질 소,"""사라질 소"". 사라지다",ショウ,き(える)、け(す),"消 = 氵 +⺌ + 月。 「氵」는 ""물""을 뜻합니다. 「月」는 ""신체의 일부""를 뜻합니다(링크 참조). ⺌는 여기서는 ""땀이 나는 모습""을 그린 모양자입니다. 消는 ""몸(月)에서 난(⺌) 땀방울(氵)이 말라서사라지다"" -> ""사라지다""라는 뜻의 글자입니다.",음독은 ショウ입니다. 특별한 점은 없습니다.,"消える는 ""사라지다""라는 뜻의 2그룹 자동사입니다. 消す는 ""끄다, 지우다, 제거하다""라는 뜻의 타동사입니다.",no
97,N3,神,귀신 신,"""귀신 신"". 신, 정신",シン、ジン,かみ、かん、こう,"神 = 礻 + 申。 「礻」는 ""종교, 신, 고대의 비석""을 뜻합니다. 「申」는 ""번개""를 뜻합니다. 神는 ""신(礻)이 내리는 번개(申)"" -> ""신""이라는 뜻의 글자입니다.",음독은 シン、ジン입니다. 특별한 점은 없습니다.,"神는 ""신""을 뜻합니다.",no
98,N3,番,차례 번,"""차례 번"". 차례",バン,,"番 = 釆 + 田。 釆는 여기서는「来」가 변형된 것으로, ""동물의 발자국""을 그린 것입니다(링크 참조). 「田」는 ""밭""을 뜻합니다. 番는 ""밭(田)에 찍혀있는 동물의 발자국(釆)""이라는 뜻입니다. ""밭에 차례대로 찍혀있는 발자국"" -> ""차례""라는 의미입니다.",음독은 バン입니다. 특별한 점은 없습니다.,番의 정식 훈독은 없습니다.,no
99,N3,害,해할 해,"""해할 해"". 해치다, 해로운",ガイ,,"害 = 宀 + 龶 + 口。 「宀」는 ""집""을 뜻합니다. 龶는 여기서는 ""날카로운 흉기""를 그린 모양자입니다. 「口」는 ""입""을 뜻합니다. 害는 ""집(宀)에서 말다툼(口)으로 흉기(龶)를 휘두르다"" -> ""해치다, 해로운""이라는 뜻의 글자입니다.",음독은 ガイ입니다. 특별한 점은 없습니다.,害의 정식 훈독은 없습니다.,no
100,N3,配,나눌/짝 배,"""나눌/짝 배"". 부부, 짝짓다, 예속하다, 나누다, 배부하다",ハイ,くば(る),"配 = 酉 + 己。 「酉」는 ""술병, 술""을 뜻하는 부수입니다(링크 참조). 「己」는 ""무릎꿇은 사람""을 뜻합니다. 配는 ""남편의 옆에서 공손히 무릎꿇고(己) 술을(酉) 따르는 아내""라는 뜻입니다. 라는 의미입니다.",음독은 ハイ입니다. 특별한 점은 없습니다.,"配る는 ""나누어 주다, 분배하다, 배포하다""라는 뜻의 타동사입니다.",no
101,N3,副,버금 부,"""버금 부"". 버금, 둘째",フク,,"副 = 畐 + 刂。 (소리부 겸 의미부)「畐」(フク)는 ""가득 찬 항아리""를 그린 글자입니다(링크 참조). (의미부)「刂」는 ""칼""을 뜻합니다. 副는 ""안이 가득 찬 항아리(畐)를 둘로 쪼개다(刂)"" -> ""둘째, 버금""이라는 뜻의 글자입니다. (畐는 소리부도 겸함)",음독은 フク입니다. 특별한 점은 없습니다.,副의 정식 훈독은 없습니다.,no
102,N3,算,셈 산,"""셈 산"". 계산하다",サン,,"算 = 𥫗 + 目 + 廾。 「𥫗」는 ""대나무""를 뜻합니다. 「目」는 ""눈""을 뜻합니다. 廾는 여기서는 ""막대기를 늘어놓은 모습""을 그린 모양자입니다. 먼 옛날에는 ""산가지""라는 막대기를 써서 계산을 했다고 합니다. 算는 ""대나무 막대(𥫗)를 늘어놓고(廾) 그것을 보며(目) 계산하다"" -> ""계산하다""라는 뜻의 글자입니다.",음독은 サン입니다. 특별한 점은 없습니다.,算의 정식 훈독은 없습니다.,no
103,N3,育,기를 육,"""기를 육"". 기르다, 양육하다",イク,そだ(つ)、そだ(てる)、はぐく(む),"育 = 亠 + ム + 月。 亠+ム는「子」를 거꾸로 뒤집은 것으로, ""아이""를 뜻합니다. 「月」는 ""고기""를 뜻합니다. 育는 ""아이(亠+ム)에게 고기(月)를 먹여 키우다"" -> ""기르다, 양육하다""라는 뜻의 글자입니다.",음독은 イク입니다. 특별한 점은 없습니다.,"1.育つ 育つ는 ""자라다, 성장하다""라는 뜻의 자동사입니다. 예문) その子は愛情豊かに育った 그 아이는 애정을 듬뿍 받고 자랐다 2.育てる、育む 育てる는 ""키우다, 기르다, 양육하다""라는 뜻의 2그룹 타동사입니다. 育む는 ""키우다, 기르다, 양육하다""라는 뜻의 타동사입니다. 예문) 母乳で育てた赤ちゃん 모유로 키운 아기 両親の愛に育まれる 부모의 사랑 가운데 자라나다",no
104,N3,席,자리 석,"""자리 석"". 좌석",セキ,,"席 = 广 + 廿 + 巾。 「广」는 ""건물, 집""을 뜻합니다. 廿는 여기서는 ""책상""을 그린 모양자입니다. 「巾」는 ""수건, 천""을 뜻합니다. 席는 ""집(广) 안의 책상(廿) 앞에 깔아둔 방석(巾)"" -> ""좌석""이라는 뜻의 글자입니다.",음독은 セキ입니다. 특별한 점은 없습니다.,席의 정식 훈독은 없습니다.,no
105,N3,残,잔인할/남을 잔,"""잔인할/남을 잔"". 잔혹하다, 남기다",ザン,のこ(る)、のこ(す),"残 = 歹 + 㦮。 「歹」는 ""시체""를 뜻합니다. 「㦮」는 ""피와 살점이 묻은 창(戈)""을 뜻하는 글자입니다(링크 참조). 残는 ""시체(歹)의 피와 살점이 남아있는 창(㦮)"" -> ""남다, 잔혹하다""라는 뜻의 글자입니다.",음독은 ザン입니다. 특별한 점은 없습니다.,"残る는 ""남다""라는 뜻의 자동사입니다. 残す는 ""남기다, 남겨 두다""라는 뜻의 타동사입니다.",no
106,N3,想,생각 상,"""생각 상"". 생각, 상상, 구상",ソウ、ソ,,"想 = 相 + 心。 (소리부 겸 의미부)「相」(ソウ)는 ""서로""라는 뜻입니다. (의미부)「心」는 ""마음""을 뜻합니다. 想는 ""연인이 서로(相)를 생각하는 마음(心)"" -> ""생각하다""라는 뜻의 글자입니다. (相는 소리부(ソウ -> ソウ・ソ)도 겸함)",음독은 ソウ、ソ입니다. 그러나 절대다수는 ソウ로 읽습니다. ソ는愛想(붙임성/정나미) 외에는 거의 쓰지 않는 음독입니다.,想의 정식 훈독은 없습니다.,no
107,N3,線,줄 선,"""줄 선"". 선",セン,,"線 = 糸 + 泉。 (의미부)「糸」는 ""실""을 뜻합니다. (소리부 겸 의미부)泉(セン - ""샘 천"")은 ""샘, 샘물""을 뜻하는 상용한자입니다. 泉 = 白 + 水。 「白」는 ""흰색""을 뜻합니다. 「水」는 ""물""을 뜻합니다. 泉는 ""맑은(白) 물(水)"" -> ""샘, 샘물""이라는 뜻의 글자입니다. 線는 ""가느다란 실(糸)처럼 흐르는 물줄기(泉)"" -> ""선""이라는 뜻의 글자입니다. (泉는 소리부도 겸함)",음독은 セン입니다. 특별한 점은 없습니다.,線의 정식 훈독은 없습니다.,no
108,N3,農,농사 농,"""농사 농"". 농사, 농업",ノウ,,"農  = 曲 + 辰。 曲는 여기서는「田」가 잘못 변형된 것으로, ""밭""을 뜻합니다. 「辰」는 ""쟁기, 농기구""를 뜻하는 부수입니다(링크 참조). 農는 ""밭(曲)에서 쟁기(辰)를 휘두르다"" -> ""농사""라는 뜻의 글자입니다.",음독은 ノウ입니다. 특별한 점은 없습니다.,農의 정식 훈독은 없습니다.,no
109,N3,州,고을 주,"""고을 주"". 주, 지방, 행정 구획",シュウ,す,"州는 ""모래톱이 쌓인 강(川)""을 그린 상형문자입니다. 모래톱이나 삼각주는 물살이 완만한 하천에 쌓입니다. 고대의 인류는 그런 장소들을 중심으로 모여 살았습니다. ""물살이 완만한 하천"" -> ""고을"" -> ""주, 지방, 행정 구획""이라는 의미입니다.",음독은 シュウ입니다. 특별한 점은 없습니다.,훈독은 す입니다. 특별한 점은 없습니다.,no
110,N3,念,생각 념,"""생각 념"". 생각, 사념",ネン,,"念 = 今 + 心。 「今」는 ""지금""을 뜻합니다. 「心」는 ""마음""을 뜻합니다. 念은 ""지금(今) 마음속에(心) 있는 생각"" -> ""생각, 사념""이라는 뜻의 글자입니다.",음독은 ネン입니다. 특별한 점은 없습니다.,念의 정식 훈독은 없습니다.,no
111,N3,象,코끼리 상,"""코끼리 상"". 코끼리, 형상, 심상",ショウ、ゾウ,,"象는 ""코끼리""를 그린 상형문자입니다. ""코끼리의 생김새"" -> ""코끼리, 형상, 심상""이라는 의미입니다.",음독은 ショウ、ゾウ입니다. 구분법은 다음과 같습니다. 아래 예시단어를 참조해 주세요.,象의 정식 훈독은 없습니다.,no
112,N3,助,도울 조,"""도울 조"". 돕다",ジョ,たす(ける)、たす(かる)、すけ,"助 = 且 + 力。 「且」는 ""비석, 조상, 장례""를 뜻합니다. 「力」는 ""힘""을 뜻합니다. 助는 ""장례(且)를 돕다(力)"" -> ""돕다""라는 뜻의 글자입니다.",음독은 ジョ입니다. 특별한 점은 없습니다.,"助ける는 ""돕다, 구조하다""라는 뜻의 2그룹 타동사입니다. 助かる는 ""구조되다, 도움이 되다""라는 뜻의 자동사입니다. 助는 ""도움, 조력""을 뜻합니다.",no
113,N3,労,일할 로,"""일할 로"". 노동",ロウ,,"労 = ⺍ + 冖 + 力。 「⺍＋冖」는 ""불이 환하게 켜진 집""을 뜻합니다. 「力」는 ""힘""을 뜻합니다. 労는 ""밤늦게까지(⺍+冖) 열심히 일하다(力)"" -> ""노동""이라는 뜻의 글자입니다.",음독은 ロウ입니다. 특별한 점은 없습니다.,労의 정식 훈독은 없습니다.,no
114,N3,例,법식 례,"""법식 례"". 관례, 예시",レイ,たと(える),"例 = 亻 + 歹 + 刂。 「亻」는 ""사람""을 뜻합니다. 「歹」는 ""시체""를 뜻합니다. 「刂」는 ""칼""을 뜻합니다. 例는 ""정육점 주인(亻)이 고기(歹)의 뼈를 분리(刂)해서 부위별로 진열해두다"" -> ""예시, 관례""라는 뜻의 글자입니다.",음독은 レイ입니다. 특별한 점은 없습니다.,"例える는 ""예를 들다, 비유하다""라는 뜻의 2그룹 타동사입니다.",no
115,N3,然,그럴 연,"""그럴 연"". 그와 같이, 그대로",ゼン、ネン,,"然 = 月 + 犬 + 灬。 「月」는 ""고기""를 뜻합니다. 「犬」는 ""개""를 뜻합니다. 「灬」는 ""불""을 뜻합니다. 然는 ""개고기(犬+月)를 불(灬)에 구워 먹는 것은 당연하다"" -> ""그와 같이, 그대로""라는 뜻의 글자입니다.",음독은 ゼン、ネン입니다. 사용 빈도는 ゼン이 훨씬 높습니다.,然의 정식 훈독은 없습니다.,no
116,N3,追,쫓을 추,"""쫓을 추"". 쫓다",ツイ,お(う),"追 = ⻌ + 𠂤。 「⻌」는 ""길""을 뜻합니다. 「𠂤」는 ""언덕""을 뜻하는 글자입니다(링크 참조). 追는 ""산(𠂤)을 넘고 길(⻌)을 달려 상대방을 쫓아가다"" -> ""쫓다, 추적하다""라는 뜻의 글자입니다.",음독은 ツイ입니다. 특별한 점은 없습니다.,"追う는 ""쫓다, 추구하다""라는 뜻의 타동사입니다. 예문) 犯人の行方を追う 범인의 행방을 쫓다 目先の利益を追う 눈앞의 이익을 쫓다 理想を追う 이상을 추구하다",no
117,N3,商,장사 상,"""장사 상"". 장사하다",ショウ,あきな(う),"商는 ""선반 위에 항아리를 올려놓은 모습""을 그린 상형문자입니다. 글자 아래쪽의「口」는 ""장사꾼이 소리치는 입(口)""을 표현하기 위해 추가된 것입니다. ""물건을 올려놓고 소리치며 팔다"" -> ""팔다, 장사하다""라는 의미입니다.",음독은 ショウ입니다. 특별한 점은 없습니다.,"商う는 ""장사하다, 매매하다""라는 뜻의 타동사입니다.",no
118,N3,葉,잎 엽,"""잎 엽"". 잎, 나뭇잎",ヨウ,は,"葉 = 艹 + 世 + 木。 「艹」는 ""풀""을 뜻합니다. 「世」는 본래 ""나뭇가지에 돋아난 새싹들""을 그린 글자입니다(링크 참조). 「木」는 ""나무""를 뜻합니다. 葉는 ""나무(木)의 가지(世)에 돋아난 나뭇잎(艹)"" -> ""잎""이라는 뜻의 글자입니다.",음독은 ヨウ입니다. 특별한 점은 없습니다.,훈독은 は입니다. 특별한 점은 없습니다.,no
119,N3,伝,전할 전,"""전할 전"". 전하다, 알리다, 전설",デン,つた(わる)、つた(える)、つた(う),"伝 = 亻 + 云。 「亻」는 ""사람""을 뜻합니다. 「云」는 ""구름""을 뜻합니다. 伝는 ""사람들(亻) 사이를 건너서(云) 전해지다"" -> ""전하다, 알리다""라는 뜻의 글자입니다.",음독은 デン입니다. 특별한 점은 없습니다.,"1.伝わる、伝える 伝わる는 ""전해지다, 전달되다""라는 뜻의 자동사입니다. 伝える는 ""전하다""라는 뜻의 2그룹 타동사입니다. 예문) 大陸から漢字が伝わる 대륙으로부터 한자가 전파되다 真実を伝える 진실을 전하다(알리다) 仏法を伝える 불법을 전파하다 2.伝う 伝う는 ""(무언가를 매개로) 따라 이동하다, 타고 움직이다""라는 뜻의 자동사입니다. 예문) 手すりを伝って階段を上る 난간을 따라 계단을 오르다 涙が頬を伝う 눈물이 볼을 타고 흐르다",no
120,N3,形,모양 형,"""모양 형"". 모양, 형태",ケイ、ギョウ,かた、かたち,"形 = 开 + 彡。 开는 여기서는 ""평평한 나무책상""을 그린 모양자입니다. 彡는 여기서는「三」이 기울어진 것으로, ""3""을 뜻합니다. 形는 ""똑같은 책상(开) 세 개(彡)"" -> ""비슷한 모양"" -> ""모양, 형태""라는 뜻의 글자입니다.",음독은 ケイ、ギョウ입니다. 특별한 구분법은 없습니다.,훈독은 かた、かたち입니다. 특별한 점은 없습니다.,no
121,N3,景,볕 경,"""볕 경"". 경치",ケイ,,"景 = 日 + 京。 「日」는 ""해""를 뜻합니다. 「京」는 ""서울, 수도""를 뜻합니다. 景는 ""찬란한 햇빛(日) 아래 비치는 수도(京)의 경치"" -> ""경치""라는 뜻의 글자입니다.",음독은 ケイ입니다. 특별한 점은 없습니다.,景의 정식 훈독은 없습니다.,no
122,N3,落,떨어질 락,"""떨어질 락"". 떨어지다",ラク,お(ちる)、お(とす),"落 = 艹 + 氵 + 各。 「艹」는 ""풀""을 뜻합니다. 「氵」는 ""물""을 뜻합니다. 「各」는 ""각각, 각자""라는 뜻입니다. 落는 ""바람에 흩어져(各) 연못(氵)에 떨어지는 낙엽(艹)"" -> ""떨어지다""라는 뜻의 글자입니다.",음독은 ラク입니다. 특별한 점은 없습니다.,"落ちる는 ""떨어지다""라는 뜻의 2그룹 자동사입니다. 落とす는 ""떨어뜨리다""라는 뜻의 타동사입니다.",no
123,N3,賞,상줄 상,"""상줄 상"". 상",ショウ,,"賞 =龸 + 口+ 貝。 「龸」는 ""궁궐""을 뜻합니다. 「口」는 ""입""을 뜻합니다. 「貝」는 ""돈, 재물""을 뜻합니다. 賞는 ""궁궐(龸)에서 공을 치하하며(口) 상(貝)을 내리다"" -> ""상""이라는 뜻의 글자입니다.",음독은 ショウ입니다. 특별한 점은 없습니다.,ショウ의 정식 훈독은 없습니다.,no
124,N3,辺,가 변,"""가 변"". 가장자리, 부근, 근처",ヘン,あた(り)、べ,"辺 = ⻌ + 刀。 「⻌」는 ""길""을 뜻합니다. 「刀」는 ""칼""을 뜻합니다. 여기서는 ""칼날"" -> ""가장자리""라는 뜻으로 쓰인 것입니다. 辺는 ""길(⻌)의 가장자리(刀)"" -> ""가장자리, 변두리, 근처""라는 뜻의 글자입니다.",음독은 ヘン입니다. 특별한 점은 없습니다.,"辺り는 ""근처, 주변, 부근""을 뜻합니다. 예문) 辺りを見回す 주위를 둘러보다 辺りの人주위 사람 海辺해변/바닷가",no
125,N3,負,질 부,"""질 부"". 패배하다, 부담하다",フ,ま(ける)、ま(かす)、お(う),"負 = ⺈ + 貝。 「⺈」는 ""칼""을 뜻합니다. 「貝」는 ""돈, 재물""을 뜻합니다. 負는 ""전쟁(⺈)에서 지고 재물(貝)을 빼앗기다"" -> ""지다, 패배하다, 부담하다""라는 뜻의 글자입니다.",음독은 フ입니다. 특별한 점은 없습니다.,"1.負ける、負かす 負ける는 ""지다, 패배하다""라는 뜻의 2그룹 자동사입니다. 負かす는 ""이기다(상대를 지게 하다)""라는 뜻의 타동사입니다. 예문) 彼は誰にも負けない 그는 누구에게도 지지 않는다 相手を負かす 상대를 꺾고 이기다 2.負う 負う는 ""(책임을)지다, 부담하다""라는 뜻의 타동사입니다. 예문) 妻子を養う義務を負う 처자식을 부양할 의무를 지다",no
