no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
207,N2,募,모을 모,"""모을 모"". 모집하다, 뽑다",ボ,つの(る),"募 = 莫 + 力。 (소리부 겸 의미부)「莫」(ボ)는 ""없다""라는 뜻의 글자입니다(링크 참조). (의미부)「力」는 ""힘""을 뜻합니다. 募는 ""인력(力)이 부족해(莫) 사람을 모집하다"" -> ""모집하다, 뽑다""라는 뜻의 글자입니다. (莫는 소리부도 겸함)",음독은 ボ입니다. 특별한 점은 없습니다.,"募る는 ""모집하다, 모으다""라는 뜻의 타동사입니다.",no
208,N2,裏,속 리,"""속 리"". 내부, 뒷면, 이면",リ,うら,"裏 = 衣 + 里。 (의미부)「衣」는 ""옷""을 뜻합니다. (소리부 겸 의미부)「里」(リ)는 ""마을""을 뜻합니다. 여기서는 ""마을 안"" -> ""안쪽, 내부""라는 뜻입니다. 裏는 ""옷(衣)의 안쪽(里)"" -> ""내부"" -> ""뒷면, 이면""이라는 뜻의 글자입니다. (里는 소리부도 겸함)",음독은 リ입니다. 특별한 점은 없습니다.,"裏는 ""뒤, 뒷면, 뒤쪽""을 뜻합니다.",no
209,N2,払,떨칠 불,"""떨칠 불"". 떨쳐내다, 털어버리다",フツ,はら(う),"払 = 扌 + 厶。 「扌」는 ""손""을 뜻합니다. 「厶」는 ""팔을 안으로 굽힌 모습""을 그린 글자입니다. 払는 ""손(扌)으로 닦아내다(厶)"" -> ""떨쳐내다, 털어버리다""라는 뜻의 글자입니다.",음독은 フツ입니다. 특별한 점은 없습니다.,"払う는 ""(불필요한 것을)제거하다, 없애다, 털어내다""라는 뜻의 타동사입니다. 예문) 木の下枝を払う 나무의 잔가지를 제거하다 本棚のほこりを払う 책장의 먼지를 털어내다 裏切り者を追い払う 배신자를 내쫓다",no
210,N2,仏,부처 불,"""부처 불"". 부처",ブツ,ほとけ,"仏 = 亻 + 厶。 「亻」는 ""사람""을 뜻합니다. 「厶」는 ""팔을 안으로 굽힌 모습""을 그린 글자입니다. 仏는 ""모두를 포용하는(厶) 부처님(亻)의 자비"" -> ""부처""라는 뜻의 글자입니다.",음독은 ブツ입니다. 특별한 점은 없습니다.,"仏는 ""부처""라는 뜻입니다.",no
211,N2,績,길쌈할 적,"""길쌈할 적"". 성과, 업적, 실을 뽑다",セキ,,"績 = 糸 +龶 + 貝。 「糸」는 ""실""을 뜻합니다. 龶는 여기서는 ""무언가가 쌓여있는 모습""을 그린 모양자입니다. 「貝」는 ""돈, 재물""을 뜻합니다. 績는 ""실(糸)을 짜서 많은(龶) 돈을(貝) 벌다"" -> ""실을 뽑다, 성과, 업적""이라는 뜻의 글자입니다.",음독은 セキ입니다. 특별한 점은 없습니다.,績의 정식 훈독은 없습니다.,no
212,N2,築,쌓을 축,"""쌓을 축"". 쌓다, 짓다",チク,きず(く),"築 = 𥫗 + 工 + 凡 + 木。 (소리부 겸 의미부)「𥫗」(チク)는 ""대나무""를 뜻합니다. (의미부)「工」는 ""공작, 가공, 공정""을 뜻합니다. (의미부)凡(""무릇 범"")은 ""평범하다""라는 뜻의 상용한자입니다. 凡는 ""나무판자""를 그린 상형문자입니다. ""아무데나 있는 나무판자"" -> ""평범하다""라는 의미입니다. (의미부)「木」는 ""나무""를 뜻합니다. 筑는 ""대나무(𥫗)와 목재(木)로 집을 쌓는(工)평범한(凡) 공사장 인부들"" -> ""쌓다, 짓다""라는 뜻의 글자입니다. (𥫗는 소리부도 겸함)",음독은 チク입니다. 특별한 점은 없습니다.,"築く는 ""쌓다, 구축하다, 쌓아 올리다""라는 뜻의 타동사입니다. 예문) 土台を築く 토대를 쌓다(구축하다) 城を築く 성을 쌓다 信用を築く 신용을 쌓다 信頼関係を築く 신뢰 관계를 구축하다 新しい家庭を築く 새로운 가정을 이루다",no
213,N2,志,뜻 지,"""뜻 지"". 목적, 목표",シ,こころざ(す)、こころざし,"志 = 士 + 心。 (소리부 겸 의미부)士(シ - ""선비 사"")는 ""선비, 무사""를 뜻하는 상용한자입니다. 士는 ""고대에 무사들이 허리에 차고 다니던 무기""를 그린 상형문자입니다. ""무사를 상징하는 무기"" -> ""무사, 선비""라는 의미입니다. (의미부)「心」는 ""마음""을 뜻합니다. 志는 ""선비(士)가 마음(心)에 품은 높은 뜻"" -> ""목적, 목표""라는 뜻의 글자입니다. (士는 소리부도 겸함)",음독은 シ입니다. 특별한 점은 없습니다.,"志す는 ""뜻하다, 뜻을 두다""라는 뜻의 자동사 겸 타동사입니다. 志는 ""뜻, 마음""을 뜻합니다. 예문) 学問に志す 학문에 뜻을 두다 作家を志す 작가를 지망하다 志を立てる 뜻을 세우다 志を遂げる 뜻을 이루다 참고) 「こころざす」는 「心(마음) +指す(가리키다)」에서 유래한 단어입니다.",no
214,N2,混,섞을 혼,"""섞을 혼"". 섞다, 섞이다, 혼잡한",コン,ま(じる)、ま(ざる)、ま(ぜる)、こ(む),"混 = 氵 + 日 + 比。 「氵」는 ""물""을 뜻합니다. 「日」는 ""태양""을 뜻합니다. 「比」는 본래 ""나란히 서 있는 사람들""을 그린 글자입니다(링크 참조). 混는 ""더위(日)를 피해 다함께 강물(氵)에 뛰어든 사람들(比)""이라는 뜻입니다. ""한데 뒤섞여 물놀이하는 사람들"" -> ""섞다, 섞이다, 혼잡한""이라는 의미입니다.",음독은 コン입니다. 특별한 점은 없습니다.,"1.混じる、混ざる 混じる、混ざる는 둘 다 ""섞이다""라는 뜻의 1그룹 자동사입니다. 예문) 異物が混じる 이물질이 섞이다 砂にセメントが混じる 모래에 시멘트가 섞이다 雑音が混ざって聞こえない 잡음이 섞여서 들리지 않는다 2.混ぜる 混ぜる는 ""혼합하다, 넣어 섞다""라는 뜻의 2그룹 타동사입니다. 예문) 酒に水を混ぜる 술에 물을 섞다 絵の具を混ぜる 그림물감을 섞다 3.混む 混む는 ""붐비다, 혼잡하다""라는 뜻의 자동사입니다. 예문) 混んだ電車の中혼잡한 전철 안 참고) 「混じる・混ざる・混ぜる」와 「交じる・交ざる・交ぜる」의 차이 아래 예문을 참조해 주세요. 예문) 砂にセメントが混じる 모래에 시멘트가 섞이다 絵の具を混ぜる 그림물감을 섞다 大人の中に交じっている子供어른들 사이에 섞여 있는 아이 漢字を交ぜて書く 한자를 섞어서 쓰다",no
215,N2,昇,오를 승,"""오를 승"". 오르다, 상승하다",ショウ,のぼ(る),"昇 = 日 + 升。 「日」는 ""태양""을 뜻합니다. 升는 여기서는 ""양손으로 떠받치는 모습""을 그린 모양자입니다. 日는 ""태양(日)이 하늘로 떠오르다(升)"" -> ""오르다, 상승하다""라는 뜻의 글자입니다.",음독은 ショウ입니다. 특별한 점은 없습니다.,"昇る는 ""(높이) 떠오르다""라는 뜻의 자동사입니다. 예문) 日が昇る 해가 떠오르다 天に昇る 하늘 높이 떠오르다",no
216,N2,勤,부지런할 근,"""부지런할 근"". 근면하다, 근무하다",キン、ゴン,つと(める)、つと(まる),"勤 = 堇 + 力。 (소리부 겸 의미부)「堇」(キン)은 ""처벌, 형벌""을 뜻하는 글자입니다(링크 참조). (의미부)「力」는 ""힘""을 뜻합니다. 勤는 ""처벌(堇)받지 않기 위해 열심히(力) 일하다"" -> ""근면하다, 근무하다""라는 뜻의 글자입니다. (堇는 소리부(キン -> キン・ゴン)도 겸함)",음독은 キン、ゴン입니다. 그러나 절대다수는 キン으로 읽습니다. ゴン은 일부 예외적인 단어에만 쓰이는 음독입니다.,"勤める는 ""근무하다, 종사하다""라는 뜻의 2그룹 타동사입니다. 勤まる는 ""잘 수행할 수 있다, 감당해 낼 수 있다""라는 뜻의 자동사입니다.",no
217,N2,遅,늦을 지,"""늦을 지"". 늦다, 더디다",チ,おく(れる)、おく(らす)、おそ(い),"遅 = ⻌ + 尸 + 羊。 「⻌」는 ""길""을 뜻합니다. 「尸」는 ""앉다""라는 뜻입니다. 「羊」는 ""양""을 뜻합니다. 遅는 ""양(羊)을 타고(尸) 길을 가다(⻌)"" ->""늦다, 더디다""라는 뜻의 글자입니다.",음독은 チ입니다. 특별한 점은 없습니다.,"遅れる는 ""늦다""라는 뜻의 2그룹 자동사입니다. 遅らす는 ""늦추다""라는 뜻의 타동사입니다. 遅い는 ""느리다""라는 뜻의 형용사입니다.",no
218,N2,居,살 거,"""살 거"". 살다, 거주하다",キョ,い(る),"居 = 尸 + 古。 (의미부)「尸」는 ""집, 지붕""을 뜻합니다. (소리부 겸 의미부)「古」(コ)는 ""오래되다, 낡다""라는 뜻입니다. 居는 ""오랫동안(古) 살아온 집(尸)"" -> ""살다, 거주하다""라는 뜻의 글자입니다. (古는 소리부(コ -> キョ)도 겸함)",음독은 キョ입니다. 특별한 점은 없습니다.,"居る는 ""살고 있다, 머무르고 있다""라는 뜻의 2그룹 자동사입니다.",no
219,N2,雑,섞일 잡,"""섞일 잡"". 잡다한, 뒤섞인, 난잡한, 잡스러운",ザツ、ゾウ,,"雑 = 九 + 木 + 隹。 「九」는 ""9""를 뜻합니다. 「木」는 ""나무""를 뜻합니다. 「隹」는 ""새""를 뜻합니다. 雑는 ""나무(木) 위에 앉아있는 아홉(九) 종류의 새(隹)""라는 뜻입니다. ""여러 종류의 잡다한 새들"" -> ""잡다한, 뒤섞인, 잡스러운""이라는 의미입니다.",음독은 ザツ、ゾウ입니다. 사용 빈도는 ザツ가 더 높으나 특별한 구분법은 없습니다.,雑의 정식 훈독은 없습니다.,no
220,N2,招,부를 초,"""부를 초"". 초대하다, 부르다",ショウ,まね(く),"招 = 扌 + 召。 (의미부)「扌」는 ""손""을 뜻합니다. (소리부 겸 의미부)召(ショウ - 부를 소)는 ""부르다""라는 뜻의 상용한자입니다. 召 = 刀 + 口。 「刀」는 ""칼""을 뜻합니다. 「口」는 ""입""을 뜻합니다. 옛사람들은 ""입은 화를 부르는 문이며, 혀는 몸을 베는 칼이다""라고 경계했다고 합니다. 召는 ""말실수(口)가 화(刀)를 부르다"" -> ""부르다""라는 뜻의 글자입니다. 招는 ""손짓해서(扌) 부르다(召)"" -> ""초대하다, 부르다""라는 뜻의 글자입니다. (召는 소리부도 겸함)",음독은 ショウ입니다. 특별한 점은 없습니다.,"招く는 ""초대하다, 손짓하며 부르다""라는 뜻의 타동사입니다. 예문) 友達を招く 친구들을 초대하다 手を振って招く 손을 흔들어 부르다",no
221,N2,困,곤할 곤,"""곤할 곤"". 곤란하다",コン,こま(る),"困 = 囗 + 木。 囗는 여기서는 ""출입구""를 그린 모양자입니다. 「木」는 ""나무""를 뜻합니다. 困는 ""출입구(囗)를 가로막은 나무(木)"" -> ""장애물"" -> ""곤란하다""라는 뜻의 글자입니다.",음독은 コン입니다. 특별한 점은 없습니다.,"困る는 ""곤란하다""라는 뜻의 자동사입니다.",no
222,N2,永,길 영,"""길 영"". 기나긴, 영원의",エイ,なが(い),"永는 ""길게 굽이쳐 흐르는 강""을 그린 상형문자입니다. ""길다란 강"" -> ""길다, 영원하다""라는 의미입니다.",음독은 エイ입니다. 특별한 점은 없습니다.,"永い는 ""(세월/시간이) 아주 오래다, 영원하다""라는 뜻의 형용사입니다.",no
223,N2,著,나타날 저,"""나타날 저"". 현저하다, 저명하다, 저술하다",チョ,あらわ(す)、いちじる(しい),"著 = 艹 + 者。 「艹」는 ""풀""을 뜻합니다. 「者」는 ""사람""을 뜻합니다. 著는 ""월계관(艹)을 쓴 사람(者)"" -> ""현저하다, 저명하다""라는 뜻의 글자입니다.",음독은 チョ입니다. 특별한 점은 없습니다.,"著す는 ""저술하다""라는 뜻의 타동사입니다. 著しい는 ""현저하다, 두드러지다, 명백하다""라는 뜻의 형용사입니다. 예문) 彼は多くの名著を著した 그는 많은 명저를 저술했다 成績が著しく伸びた 성적이 눈에 띄게(현저히) 향상되었다 著しい活躍を見せる 두드러진 활약을 보이다 犯罪の発生件数が著しく減少した 범죄 발생 건수가 현저히 감소했다",no
224,N2,誌,기록할 지,"""기록할 지"". 기록하다, ~지(잡지 등)",シ,,"誌 = 言 + 志。 (의미부)「言」는 ""말하다""라는 뜻입니다. (소리부 겸 의미부)「志」(シ)는 ""목적, 목표""를 뜻합니다. 誌는 ""목표(志)를 말(言)로 써서 기록해두다"" -> ""기록하다""라는 뜻의 글자입니다. (志는 소리부도 겸함)",음독은 シ입니다. 특별한 점은 없습니다.,誌의 정식 훈독은 없습니다.,no
225,N2,刊,새길 간,"""새길 간"". 출판하다, 간행하다",カン,,"刊 = 干 + 刂。 (소리부 겸 의미부)干(カン - ""방패 간"")은 ""방패""를 뜻하는 상용한자입니다. 干는 ""고대에 쓰이던 방패""를 본따 그린 상형문자입니다. (의미부)「刂」는 ""칼""을 뜻합니다. 刊는 ""방패(干) 모양의 나무판에 글자를 새겨(刂) 인쇄하다"" -> ""간행하다, 출판하다""라는 뜻의 글자입니다. (干는 소리부도 겸함)",음독은 カン입니다. 특별한 점은 없습니다.,刊의 정식 훈독은 없습니다.,no
226,N2,像,모양 상,"""모양 상"". 형체, 형상",ゾウ,,"像 = 亻 + 象。 (의미부)「亻」는 ""사람""을 뜻합니다. (소리부 겸 의미부)「象」(ゾウ)는 ""형상""을 뜻합니다. 像는 ""사람(亻)을 본뜬 형상(象)"" -> ""형체, 형상""이라는 뜻의 글자입니다. (象는 소리부도 겸함) 참고) 象와 像의 차이에 대해서는 아래 설명을 참조해 주세요.",음독은 ゾウ입니다. 특별한 점은 없습니다.,像의 정식 훈독은 없습니다.,no
227,N2,香,향기 향,"""향기 향"". 향기",コウ、キョウ,か、かお(り)、かお(る),"香 = 禾 + 日。 「禾」는 ""곡식""을 뜻합니다. 「日」는 ""태양""을 뜻합니다. 香는 ""가을 햇빛(日) 아래 곡식(禾)이 익어가는 냄새"" -> ""향기""라는 뜻의 글자입니다.",음독은 コウ、キョウ입니다. 사용 빈도는 コウ가 훨씬 높습니다. キョウ는 일부 예외적인 단어에만 쓰이는 음독입니다.,"香り는 ""향기""라는 뜻입니다. 香る는 ""향기가 나다""라는 뜻의 자동사입니다.",no
228,N2,更,고칠 경/다시 갱,"""고칠 경/다시 갱"". 고치다, 갱신하다",コウ,さら、ふ(ける)、ふ(かす),"更는 ""회초리를 든 손 + 두 다리""를 그린 상형문자입니다. ""잘못을 저지른 아이를 회초리로 때리다"" -> ""바로잡다, 고치다""라는 의미입니다.",음독은 コウ입니다. 특별한 점은 없습니다.,"更ける는 ""(밤/계절 등이) 깊어지다, 한창이다""라는 뜻의 2그룹 자동사입니다. 更かす는 ""밤늦도록 안 자다, 밤을 새우다""라는 뜻의 타동사입니다.",no
229,N2,刻,새길 각,"""새길 각"". 새기다, 썰다, 조각하다",コク,きざ(む),"刻 = 亥 + 刂。 「亥」는 ""도축/가공된 돼지""를 뜻하는 글자입니다(링크 참조). 「刂」는 ""칼""을 뜻합니다. 刻는 ""돼지(亥)를 칼(刂)로 잘라 가공하다"" -> ""새기다, 썰다, 조각하다""라는 뜻의 글자입니다.",음독은 コク입니다. 특별한 점은 없습니다.,"刻む는 ""새기다, 조각하다, 썰다""라는 뜻의 타동사입니다. 예문) 文字を刻む 글자를 새기다 心に刻む 마음에 새기다 仏像を刻む 불상을 조각하다 野菜を刻む 야채를 잘게 썰다 刻んだネギ 잘게 썬 파",no
230,N2,賛,도울 찬,"""도울 찬"". 돕다, 칭찬하다",サン,,"賛 = 夫 + 夫 + 貝。 「夫」는 ""남편, 성인 남성""을 뜻합니다. 「貝」는 ""돈, 재물""을 뜻합니다. 賛는 ""가장들끼리(夫+夫) 서로 재정적(貝) 도움을 주고받다"" -> ""돕다, 칭찬하다""라는 뜻의 글자입니다.",음독은 サン입니다. 특별한 점은 없습니다.,賛의 정식 훈독은 없습니다.,no
231,N2,抱,안을 포,"""안을 포"". 안다, 품다",ホウ,だ(く)、いだ(く)、かか(える),"抱 = 扌 + 包。 (의미부)「扌」는 ""손""을 뜻합니다. (소리부 겸 의미부)「包」(ホウ)는 ""감싸다""라는 뜻입니다. 抱는 ""손(扌)으로 감싸안다(包)"" -> ""안다, 품다""라는 뜻의 글자입니다. (包는 소리부도 겸함)",음독은 ホウ입니다. 특별한 점은 없습니다.,"1.抱く 抱く는 ""(물리적으로) 끌어안다, 품다""라는 뜻의 타동사입니다. 예문) 子供を抱く 아이를 끌어안다 人形を抱いて寝る 인형을 끌어안고 자다 女を抱く 여자를 안다 2.抱く 抱く는 ""(생각/기분 등을 마음속에) 품다""라는 뜻의 타동사입니다. 예문) 希望を抱く 희망을 품다 俺は彼に疑いを抱いている 나는 그에게 의심을 품고 있다 不満を抱いている 불만을 품고 있다 3.抱える 抱える는 ""(운반/지탱하기 위해) 부둥켜안다, (문제/책임 등을) 끌어안고 있다""라는 뜻의 2그룹 타동사입니다. 예문) 荷物を抱えている 짐을 부둥켜안고 있다 頭を抱えて考える 머리를 감싸쥐고 생각하다 手いっぱい仕事を抱えている 일을 한가득 떠맡고 있다 妻子を抱える 처자식을 거느리다",no
232,N2,犯,범할 범,"""범할 범"". 어기다, 범하다",ハン,おか(す),"犯 = 犭 + 㔾。 「犭」는 ""개""를 뜻합니다. 「㔾」는 ""무릎꿇은 사람""을 뜻합니다. 犯는 ""개(犭)가 사람을 공격해 쓰러뜨리다(㔾)""-> ""어기다, 범하다""라는 뜻의 글자입니다.",음독은 ハン입니다. 특별한 점은 없습니다.,"犯す는 ""(죄 등을) 범하다""라는 뜻의 타동사입니다.",no
233,N2,布,베/펼 포,"""베/펼 포"". 직물, 천, 베풀다, 퍼지다, 펴다",フ,ぬの,"布 = 𠂇 + 巾。 「𠂇」는 ""손""을 뜻합니다. 「巾」는 ""수건, 천""을 뜻합니다. 布는 ""삼베(巾)를 손으로(𠂇) 넓게 펴다"" -> ""직물, 천, 퍼지다, 펴다, 베풀다""라는 뜻의 글자입니다.",음독은 フ입니다. 특별한 점은 없습니다.,"布는 ""직물, 천""을 뜻합니다.",no
234,N2,恐,두려울 공,"""두려울 공"". 두려워하다",キョウ,おそ(れる)、おそ(ろしい),"恐 = 工 + 凡 + 心。 「工」는 ""공작, 가공, 공정""을 뜻합니다. 凡(""무릇 범"")은 ""평범하다""라는 뜻의 상용한자입니다. 凡는 ""나무판자""를 그린 상형문자입니다. ""아무데나 있는 나무판자"" -> ""평범하다""라는 의미입니다. 「心」는 ""마음""을 뜻합니다. 恐는 ""위험한 공사(工)에 강제로 동원된 평범한(凡) 인부들이 마음 속으로(心) 느끼는 공포"" -> ""두려워하다""라는 뜻의 글자입니다.",음독은 キョウ입니다. 특별한 점은 없습니다.,"恐れる는 ""두려워하다, 무서워하다, 걱정하다""라는 뜻의 2그룹 자동사입니다. 恐ろしい는 ""두렵다, 걱정스럽다, 심하다/대단하다""라는 뜻의 형용사입니다. 예문) 失敗を恐れない人실패를 두려워하지 않는 사람 挑戦することを恐れるな 도전하는 것을 두려워하지 마라 恐ろしい話を聞いた 무서운 이야기를 들었다 人間の執念は恐ろしいものだ 인간의 집념은 무서운 법이다",no
235,N2,宇,집 우,"""집 우"". 지붕, 집, 우주",ウ,,"宇 = 宀 + 于。 「宀」는 ""집""을 뜻합니다. 于는 여기서는 ""지붕을 떠받치는 기둥""을 그린 모양자입니다. 宇는 ""기둥(于) 위에 올려진 지붕(宀)"" -> ""지붕, 집, 우주""라는 뜻의 글자입니다.",음독은 ウ입니다. 특별한 점은 없습니다.,宇의 정식 훈독은 없습니다.,no
236,N2,戻,어그러질 려,"""어그러질 려"". 돌려보내다",レイ,もど(す)、もど(る),"戻 = 戸 + 大。 「戸」는 ""집, 출입구""를 뜻합니다. 「大」는 본래 ""사람""을 그린 글자입니다. 戻는 ""문(戸) 앞에서 거절당하고 돌아가는 사람(大)"" -> ""돌아가다, 돌려보내다""라는 뜻의 글자입니다.",음독은 レイ입니다. 특별한 점은 없습니다.,"戻す는 ""(본래의 자리/상태로) 되돌리다, 갚다""라는 뜻의 타동사입니다. 戻る는 ""(본래의 자리/상태로) 되돌아가다, 되돌아오다""라는 뜻의 자동사입니다. 예문) 本を書庫に戻す 책을 서고에 되돌리다 契約を白紙に戻す 계약을 백지로 되돌리다 席に戻る 자리로 되돌아오다 来た道を戻る 왔던 길을 되돌아가다 意識が戻る 의식이 돌아오다 盗まれた物が戻る 도둑맞은 물건이 되돌아오다",no
237,N2,巨,클 거,"""클 거"". 크다",キョ,,"巨는 ""거대한 자로 나무의 길이를 재는 사람""을 그린 상형문자입니다. ""나무의 길이를 잴 만큼 거대한 자"" -> ""크다""라는 의미입니다.",음독은 キョ입니다. 특별한 점은 없습니다.,巨의 정식 훈독은 없습니다.,no
238,N2,震,우레 진,"""우레 진"". 흔들리다, 떨리다, 지진",シン,ふる(う)、ふる(える),"震 = 雨 + 辰。 (의미부)「雨」는 ""비""를 뜻합니다. (소리부 겸 의미부)「辰」(シン)은 ""쟁기, 농기구""를 뜻합니다. 震는 ""농기구(辰)를 땅에 강하게 내리쳐 천둥이 치듯(雨)땅이 울리다""-> ""흔들리다, 떨리다, 지진""이라는 뜻의 글자입니다. (辰는 소리부도 겸함)",음독은 シン입니다. 특별한 점은 없습니다.,"震える는 ""흔들리다, 떨리다""라는 뜻의 2그룹 자동사입니다. 震う는 ""흔들리다, 떨리다""라는 뜻의 자동사입니다. 이 동사는 원형으로는 쓰이지 않고震わせる의 형태로만 쓰이는 동사입니다. 예문) 寒くて震える 추워서 (몸이) 떨리다 怒りに震える 분노에 떨리다 緊張して声が震える 긴장해서 목소리가 떨리다 声を震わせる 목소리를 떨다 怒りで体を震わせる 분노로 몸을 떨다",no
239,N2,越,넘을 월,"""넘을 월"". 넘다, 능가하다",エツ,こ(す)、こ(える),"越 = 走 + 戉。 「走」는 ""달리다""라는 뜻입니다. 戉는「戊」가 살짝 변형된 것으로, ""창""을 뜻합니다. 越는 ""창(戉)을 들고 담을 뛰어넘어(走) 돌격하다"" -> ""넘다, 능가하다""라는 뜻의 글자입니다.",음독은 エツ입니다. 특별한 점은 없습니다.,"越す는 ""넘다, 넘어가다, 건너다""라는 뜻의 타동사입니다. 越える는 ""넘다, 넘어가다, 건너다, 넘기다""라는 뜻의 2그룹 자동사입니다. 참고) 「超す・超える」와「越す・越える」의 차이 아래 예문을 참조해 주세요. 예문) 世界記録を超える 세계 기록을 넘어서다 定員を超える 정원을 넘어서다 限界を超える 한계를 초월하다 国境を越える 국경을 넘어가다 ハードルを越える 허들을 넘어가다 年を越す 해를 넘기다",no
240,N2,欲,하고자 할 욕,"""하고자 할 욕"". 탐내다, 욕심",ヨク,ほっ(する)、ほ(しい),"欲 = 谷 + 欠。 「谷」는 ""계곡""을 뜻합니다. 「欠」는 ""입을 벌린 사람""을 뜻합니다. 欲는 ""계곡물(谷)을 전부 받아마시려는(欠) 사람""이라는 뜻입니다. ""터무니없는 욕심을 부리다"" -> ""탐내다, 욕심""이라는 의미입니다.",음독은 ヨク입니다. 특별한 점은 없습니다.,"欲しい는 ""원하다, 바라다, 하고 싶다""라는 뜻의 형용사입니다. 欲する는 ""원하다, 바라다, 하고 싶다""라는 뜻의 타동사입니다.",no
241,N2,痛,아플 통,"""아플 통"". 아프다, 고통",ツウ,いた(い)、いた(む)、いた(める),"痛 = 疒 + 甬。 「疒」는 ""질병, 질환""을 뜻합니다. 「甬」는 ""종""을 뜻합니다. 痛는 ""종소리(甬)가 울려퍼지듯 온몸에 고통(疒)이 울려퍼지다"" -> ""아프다, 고통""이라는 뜻의 글자입니다.",음독은 ツウ입니다. 특별한 점은 없습니다.,"痛い는 ""아프다, 괴롭다""라는 뜻의 형용사입니다. 痛む는 ""아프다, 괴롭다""라는 뜻의 자동사입니다. 痛める는 ""다치다, 상하다""라는 뜻의 2그룹 타동사입니다. 예문) 歯が痛い 이가 아프다 痛いところを突かれる 아픈 데를 찔리다 心が痛む 마음이 아프다 傷が痛む 상처가 아프다 足を痛める 발을 다치다 腰を痛める 허리를 다치다",no
242,N2,触,닿을 촉,"""닿을 촉"". 닿다, 접하다",ショク,ふ(れる)、さわ(る),"触 = 角 + 虫。 「角」는 ""뿔""을 뜻합니다. 「虫」는 ""벌레""를 뜻합니다. 触는 ""장수풍뎅이(虫)의 뿔(角)을 만져보다"" -> ""만지다, 닿다, 접하다""라는 뜻의 글자입니다.",음독은 ショク입니다. 특별한 점은 없습니다.,"触れる는 ""접촉하다, 닿다""라는 뜻의 2그룹 자동사/타동사입니다. 触る는 ""접촉하다, 닿다, 관여하다, 기분을 상하게 하다""라는 뜻의 자동사입니다. 둘의 차이점은 다음과 같습니다. 아래 예문을 참조해 주세요. 예문) 手と手が触れる 손과 손이 닿다 軽く触れる 가볍게 닿다 展示品には触るな 전시품에는 손대지 말아라 誰も触りたがらない問題누구도 관여하고 싶어하지 않는 문제 神経に触る 신경에 거슬리다",no
243,N2,依,의지할 의,"""의지할 의"". 의지하다, 의존하다",イ、エ,,"依 = 亻 + 衣。 (의미부)「亻」는 ""사람""을 뜻합니다. (소리부 겸 의미부)「衣」(イ)는 ""옷""을 뜻합니다. 依는 ""사람(亻)은 옷(衣)에 의존해 추위를 막는다"" -> ""의지하다, 의존하다""라는 뜻의 글자입니다. (衣는 소리부(イ -> イ・エ)도 겸함)",음독은 イ、エ입니다. 사용 빈도는 イ가 훨씬 높습니다. エ는 일부 예외적인 단어에만 쓰이는 음독입니다.,依의 정식 훈독은 없습니다.,no
244,N2,汚,더러울 오,"""더러울 오"". 더럽다",オ,けが(す)、けが(れる)、けが(らわしい)、よご(す)、よご(れる)、きたな(い),"汚 = 氵 + 亐。 「氵」는 ""물""을 뜻합니다. 亐는 여기서는 ""구부러진 물길""을 그린 모양자입니다. 汚는 ""물길(氵)이 구부러져(亐) 흐름이 막히다"" ->""물이 고여서 썩다"" -> ""더럽다""라는 뜻의 글자입니다.",음독은 オ입니다. 특별한 점은 없습니다.,"1.汚す、汚れる、汚らわしい 汚す는 ""더럽히다, 모독하다""라는 뜻의 타동사입니다. 汚れる는 ""더러워지다, 더럽혀지다""라는 뜻의 2그룹 자동사입니다. 汚らわしい는 ""더럽다, 추잡스럽다""라는 뜻의 형용사입니다. (이 세 가지는 공통적으로 ""정신적/도덕적인 더러움""을 표현하는 단어들입니다.) 예문) 子供の純粋な心を汚す 아이의 순수한 마음을 더럽히다 家門の名誉を汚す 가문의 명예를 더럽히다 汚れた金더러운 돈(부정한 방법으로 얻은 돈) 名が汚れる 이름이 더럽혀지다 汚らわしい噂추잡스러운 소문 汚らわしい手を使うな 더러운 수법을 쓰지 마라 2.汚す、汚れる、汚い 汚す는 ""더럽히다""라는 뜻의 타동사입니다. 汚れる는 ""더러워지다""라는 뜻의 2그룹 자동사입니다. 汚い는 ""더럽다, 불결하다""라는 뜻의 형용사입니다. (이 세 가지는 물질/정신 양쪽에 모두 쓸 수 있으나, 주로 ""물질적인 더러움""을 표현하는 단어들입니다.) 예문) 空気を汚す 공기를 오염시키다 衣服を泥で汚す 옷을 흙으로 더럽히다 汚れた川오염된 강 車が汚れる 차가 더러워지다 汚い足더러운 발 汚い部屋지저분한 방",no
245,N2,枚,낱 매,"""낱 매"". 매수, 장수",マイ,,"枚 = 木 + 攵。 「木」는 ""나무""를 뜻합니다. 「攵」는 본래 ""막대기를 든 손""을 그린 글자입니다(링크 참조). 枚는 ""나무판자(木)를 한장한장 들어 넘기며(攵) 세다"" -> ""매수, 장수""라는 뜻의 글자입니다.",음독은 マイ입니다. 특별한 점은 없습니다.,枚의 정식 훈독은 없습니다.,no
246,N2,互,서로 호,"""서로 호"". 서로, 상호간의",ゴ,たが(い),"互는 ""같은 것 두 개가 위아래로 얽힌 모습"" -> ""서로, 상호간의""라는 뜻의 글자입니다.",음독은 ゴ입니다. 특별한 점은 없습니다.,"互い는 ""서로, 상호, 쌍방""이라는 뜻입니다.",no
